qp	pos	id	rep	trayid	row	col	indpop	water	FT.q	FT.date	FT.dif
230	d8	7181	4	57_p_h	d	8	p	h	1	2016-04-03	139
230	e2	5856	4	57_p_h	e	2	p	h	0	NA	NA
230	e3	9761	4	57_p_h	e	3	p	h	1	2016-03-01	106
230	e4	9821	4	57_p_h	e	4	p	h	1	2016-04-03	139
230	e5	9519	4	57_p_h	e	5	p	h	1	2016-03-16	121
230	e6	9875	4	57_p_h	e	6	p	h	1	2016-04-06	142
230	e7	9903	4	57_p_h	e	7	p	h	1	2016-04-06	142
231	a2	9726	4	58_p_h	a	2	p	h	1	2016-03-23	128
231	a3	9873	4	58_p_h	a	3	p	h	1	2016-02-16	92
231	a4	9743	4	58_p_h	a	4	p	h	1	2016-04-04	140
231	a5	9663	4	58_p_h	a	5	p	h	1	2016-03-21	126
231	a6	9832	4	58_p_h	a	6	p	h	1	2016-03-18	123
231	a7	9738	4	58_p_h	a	7	p	h	1	2016-03-31	136
231	b1	9512	4	58_p_h	b	1	p	h	1	2016-02-09	85
231	b2	6194	4	58_p_h	b	2	p	h	1	2016-04-13	149
231	b3	9803	4	58_p_h	b	3	p	h	1	2016-04-04	140
231	b4	6989	4	58_p_h	b	4	p	h	1	2016-03-28	133
231	b5	9890	4	58_p_h	b	5	p	h	1	2016-03-31	136
231	b6	9836	4	58_p_h	b	6	p	h	1	2016-03-28	133
231	b7	9758	4	58_p_h	b	7	p	h	1	2016-03-28	133
231	b8	9528	4	58_p_h	b	8	p	h	1	2016-03-28	133
231	c1	9585	4	58_p_h	c	1	p	h	1	2016-03-08	113
231	c2	9880	4	58_p_h	c	2	p	h	1	2016-02-26	102
231	c3	7077	5	58_p_h	c	3	p	h	1	2016-02-16	92
231	c4	9758	5	58_p_h	c	4	p	h	1	2016-04-04	140
231	c5	9634	5	58_p_h	c	5	p	h	1	2016-04-04	140
231	c6	9661	5	58_p_h	c	6	p	h	1	2016-02-16	92
231	c7	6145	5	58_p_h	c	7	p	h	0	NA	NA
231	c8	9910	5	58_p_h	c	8	p	h	1	2016-03-31	136
231	d1	7063	5	58_p_h	d	1	p	h	1	2016-03-28	133
231	d2	9528	5	58_p_h	d	2	p	h	1	2016-04-04	140
231	d3	9802	5	58_p_h	d	3	p	h	1	2016-03-28	133
231	d4	9826	5	58_p_h	d	4	p	h	1	2016-03-28	133
231	d5	8337	5	58_p_h	d	5	p	h	1	2016-03-28	133
231	d6	9564	5	58_p_h	d	6	p	h	1	2016-04-06	142
231	d7	6203	5	58_p_h	d	7	p	h	1	2016-04-06	142
231	d8	9918	5	58_p_h	d	8	p	h	1	2016-03-28	133
231	e2	9848	5	58_p_h	e	2	p	h	1	2016-03-28	133
231	e3	9551	5	58_p_h	e	3	p	h	1	2016-04-06	142
231	e4	9891	5	58_p_h	e	4	p	h	1	2016-03-28	133
231	e5	6929	5	58_p_h	e	5	p	h	1	2016-04-04	140
231	e6	9632	5	58_p_h	e	6	p	h	1	2016-04-04	140
231	e7	6680	5	58_p_h	e	7	p	h	1	2016-04-04	140
232	a2	9594	5	59_p_h	a	2	p	h	1	2016-04-06	142
232	a3	9543	5	59_p_h	a	3	p	h	1	2016-03-31	136
232	a4	7203	5	59_p_h	a	4	p	h	1	2016-03-23	128
232	a5	9845	5	59_p_h	a	5	p	h	1	2016-03-21	126
232	a6	9795	5	59_p_h	a	6	p	h	1	2016-03-23	128
232	a7	9819	5	59_p_h	a	7	p	h	1	2016-04-04	140
232	b1	7282	5	59_p_h	b	1	p	h	1	2016-03-25	130
232	b2	9616	5	59_p_h	b	2	p	h	1	2016-04-06	142
232	b3	9578	5	59_p_h	b	3	p	h	1	2016-03-21	126
232	b4	9098	5	59_p_h	b	4	p	h	1	2016-03-31	136
232	b5	9747	5	59_p_h	b	5	p	h	1	2016-04-04	140
232	b6	6040	5	59_p_h	b	6	p	h	1	2016-04-13	149
232	b7	7394	5	59_p_h	b	7	p	h	1	2016-03-23	128
232	b8	1890	5	59_p_h	b	8	p	h	1	2016-03-28	133
232	c1	9835	5	59_p_h	c	1	p	h	1	2016-03-21	126
232	c2	5856	5	59_p_h	c	2	p	h	0	NA	NA
232	c3	9339	5	59_p_h	c	3	p	h	1	2016-04-13	149
232	c4	9876	5	59_p_h	c	4	p	h	1	2016-04-04	140
232	c5	6202	5	59_p_h	c	5	p	h	1	2016-04-13	149
232	c6	9541	5	59_p_h	c	6	p	h	1	2016-03-16	121
232	c7	9599	5	59_p_h	c	7	p	h	1	2016-04-04	140
232	c8	9834	5	59_p_h	c	8	p	h	1	2016-03-25	130
232	d1	7106	5	59_p_h	d	1	p	h	1	2016-04-04	140
232	d2	7102	5	59_p_h	d	2	p	h	1	2016-03-31	136
232	d3	6235	5	59_p_h	d	3	p	h	1	2016-04-06	142
232	d4	7411	5	59_p_h	d	4	p	h	1	2016-03-31	136
232	d5	403	5	59_p_h	d	5	p	h	1	2016-03-28	133
232	d6	9761	5	59_p_h	d	6	p	h	1	2016-03-08	113
232	d7	9906	5	59_p_h	d	7	p	h	1	2016-03-28	133
232	d8	8214	5	59_p_h	d	8	p	h	1	2016-03-23	128
232	e2	9595	5	59_p_h	e	2	p	h	1	2016-04-04	140
232	e3	9513	5	59_p_h	e	3	p	h	1	2016-03-18	123
232	e4	6209	5	59_p_h	e	4	p	h	1	2016-03-31	136
232	e5	2	5	59_p_h	e	5	p	h	1	2016-04-04	140
232	e6	9588	5	59_p_h	e	6	p	h	1	2016-04-04	140
232	e7	9855	5	59_p_h	e	7	p	h	1	2016-04-13	149
233	a2	9535	5	60_p_h	a	2	p	h	1	2016-03-31	136
233	a3	7250	5	60_p_h	a	3	p	h	1	2016-03-23	128
233	a4	6140	5	60_p_h	a	4	p	h	1	2016-04-06	142
233	a5	6216	5	60_p_h	a	5	p	h	1	2016-04-08	144
233	a6	9402	5	60_p_h	a	6	p	h	0	NA	NA
233	a7	9590	5	60_p_h	a	7	p	h	1	2016-02-26	102
233	b1	6125	5	60_p_h	b	1	p	h	1	2016-04-13	149
233	b2	9625	5	60_p_h	b	2	p	h	1	2016-04-04	140
233	b3	6218	5	60_p_h	b	3	p	h	1	2016-03-31	136
233	b4	9789	5	60_p_h	b	4	p	h	1	2016-03-31	136
233	b5	7028	5	60_p_h	b	5	p	h	1	2016-03-23	128
233	b6	1	5	60_p_h	b	6	p	h	1	2016-03-23	128
233	b7	6148	5	60_p_h	b	7	p	h	1	2016-04-04	140
233	b8	6133	5	60_p_h	b	8	p	h	0	NA	NA
233	c1	9586	5	60_p_h	c	1	p	h	0	NA	NA
233	c2	5784	5	60_p_h	c	2	p	h	1	2016-04-06	142
233	c3	9935	5	60_p_h	c	3	p	h	1	2016-03-31	136
233	c4	7133	5	60_p_h	c	4	p	h	1	2016-03-31	136
233	c5	9581	5	60_p_h	c	5	p	h	1	2016-04-06	142
233	c6	9556	5	60_p_h	c	6	p	h	1	2016-03-18	123
233	c7	8249	5	60_p_h	c	7	p	h	1	2016-04-04	140
233	c8	9611	5	60_p_h	c	8	p	h	1	2016-03-28	133
233	d1	6963	5	60_p_h	d	1	p	h	1	2016-03-31	136
233	d2	6192	5	60_p_h	d	2	p	h	1	2016-04-04	140
233	d3	9549	5	60_p_h	d	3	p	h	1	2016-03-21	126
233	d4	6961	5	60_p_h	d	4	p	h	1	2016-03-01	106
233	d5	9894	5	60_p_h	d	5	p	h	1	2016-04-08	144
233	d6	9555	5	60_p_h	d	6	p	h	1	2016-03-01	106
233	d7	9755	5	60_p_h	d	7	p	h	1	2016-03-31	136
233	d8	8343	5	60_p_h	d	8	p	h	1	2016-04-08	144
233	e2	9882	5	60_p_h	e	2	p	h	1	2016-03-21	126
233	e3	9803	5	60_p_h	e	3	p	h	1	2016-03-31	136
233	e4	9764	5	60_p_h	e	4	p	h	1	2016-04-04	140
233	e5	7415	5	60_p_h	e	5	p	h	1	2016-03-01	106
233	e6	9708	5	60_p_h	e	6	p	h	1	2016-04-04	140
233	e7	9799	5	60_p_h	e	7	p	h	1	2016-03-23	128
234	a2	9883	5	61_p_h	a	2	p	h	1	2016-03-21	126
234	a3	9847	5	61_p_h	a	3	p	h	1	2016-03-16	121
234	a4	6173	5	61_p_h	a	4	p	h	1	2016-03-31	136
234	a5	9925	5	61_p_h	a	5	p	h	1	2016-03-28	133
234	a6	6172	5	61_p_h	a	6	p	h	1	2016-03-31	136
234	a7	9512	5	61_p_h	a	7	p	h	1	2016-02-07	83
234	b1	8351	5	61_p_h	b	1	p	h	1	2016-04-04	140
234	b2	6115	5	61_p_h	b	2	p	h	1	2016-04-04	140
234	b3	6138	5	61_p_h	b	3	p	h	1	2016-04-04	140
234	b4	6986	5	61_p_h	b	4	p	h	1	2016-03-23	128
234	b5	9565	5	61_p_h	b	5	p	h	1	2016-03-28	133
234	b6	9736	5	61_p_h	b	6	p	h	1	2016-04-04	140
234	b7	9701	5	61_p_h	b	7	p	h	1	2016-03-31	136
234	b8	6188	5	61_p_h	b	8	p	h	1	2016-03-28	133
234	c1	9593	5	61_p_h	c	1	p	h	1	2016-04-08	144
234	c2	9626	5	61_p_h	c	2	p	h	1	2016-03-28	133
234	c3	9609	5	61_p_h	c	3	p	h	1	2016-03-28	133
234	c4	9597	5	61_p_h	c	4	p	h	1	2016-03-28	133
234	c5	7298	5	61_p_h	c	5	p	h	1	2016-04-04	140
234	c6	9547	5	61_p_h	c	6	p	h	1	2016-03-28	133
234	c7	9944	5	61_p_h	c	7	p	h	1	2016-03-16	121
234	c8	9574	5	61_p_h	c	8	p	h	1	2016-03-31	136
234	d1	7305	5	61_p_h	d	1	p	h	1	2016-04-04	140
234	d2	9810	5	61_p_h	d	2	p	h	1	2016-04-06	142
234	d3	9511	5	61_p_h	d	3	p	h	1	2016-03-08	113
234	d4	9899	5	61_p_h	d	4	p	h	1	2016-04-06	142
234	d5	7307	5	61_p_h	d	5	p	h	1	2016-04-04	140
234	d6	6128	5	61_p_h	d	6	p	h	1	2016-04-13	149
234	d7	6106	5	61_p_h	d	7	p	h	1	2016-04-04	140
234	d8	9577	5	61_p_h	d	8	p	h	1	2016-04-06	142
234	e2	9749	5	61_p_h	e	2	p	h	1	2016-03-23	128
234	e3	9523	5	61_p_h	e	3	p	h	1	2016-03-28	133
234	e4	9697	5	61_p_h	e	4	p	h	1	2016-04-04	140
234	e5	6108	5	61_p_h	e	5	p	h	1	2016-04-06	142
234	e6	6109	5	61_p_h	e	6	p	h	1	2016-04-06	142
234	e7	6097	5	61_p_h	e	7	p	h	1	2016-04-13	149
235	a2	9336	5	62_p_h	a	2	p	h	1	2016-03-28	133
235	a3	5779	5	62_p_h	a	3	p	h	1	2016-04-06	142
235	a4	9515	5	62_p_h	a	4	p	h	1	2016-02-26	102
235	a5	9644	5	62_p_h	a	5	p	h	1	2016-03-28	133
235	a6	9782	5	62_p_h	a	6	p	h	1	2016-04-06	142
235	a7	9888	5	62_p_h	a	7	p	h	1	2016-03-23	128
235	b1	6042	5	62_p_h	b	1	p	h	1	2016-03-23	128
235	b2	8387	5	62_p_h	b	2	p	h	1	2016-03-28	133
235	b3	8365	5	62_p_h	b	3	p	h	1	2016-02-26	102
235	b4	9887	5	62_p_h	b	4	p	h	1	2016-03-28	133
235	b5	9657	5	62_p_h	b	5	p	h	1	2016-02-26	102
235	b6	9540	5	62_p_h	b	6	p	h	1	2016-03-23	128
235	b7	7125	5	62_p_h	b	7	p	h	1	2016-03-31	136
235	b8	265	5	62_p_h	b	8	p	h	1	2016-03-23	128
235	c1	7031	5	62_p_h	c	1	p	h	1	2016-03-28	133
235	c2	6122	5	62_p_h	c	2	p	h	1	2016-04-13	149
235	c3	8231	5	62_p_h	c	3	p	h	1	2016-04-04	140
235	c4	7354	5	62_p_h	c	4	p	h	1	2016-04-06	142
235	c5	9924	5	62_p_h	c	5	p	h	1	2016-04-04	140
235	c6	6987	5	62_p_h	c	6	p	h	1	2016-03-23	128
235	c7	8244	5	62_p_h	c	7	p	h	1	2016-03-31	136
235	c8	6915	5	62_p_h	c	8	p	h	1	2016-04-04	140
235	d1	9651	5	62_p_h	d	1	p	h	1	2016-03-16	121
235	d2	768	5	62_p_h	d	2	p	h	1	2016-03-18	123
235	d3	6137	5	62_p_h	d	3	p	h	0	NA	NA
235	d4	9610	5	62_p_h	d	4	p	h	1	2016-03-23	128
235	d5	159	5	62_p_h	d	5	p	h	1	2016-03-31	136
235	d6	9699	5	62_p_h	d	6	p	h	1	2016-03-31	136
235	d7	9772	5	62_p_h	d	7	p	h	1	2016-03-28	133
235	d8	9587	5	62_p_h	d	8	p	h	1	2016-03-31	136
235	e2	9615	5	62_p_h	e	2	p	h	1	2016-04-06	142
235	e3	6107	5	62_p_h	e	3	p	h	1	2016-04-04	140
235	e4	6990	5	62_p_h	e	4	p	h	1	2016-04-06	142
235	e5	9897	5	62_p_h	e	5	p	h	1	2016-04-04	140
235	e6	9557	5	62_p_h	e	6	p	h	1	2016-04-13	149
235	e7	9380	5	62_p_h	e	7	p	h	0	NA	NA
236	a2	9622	5	63_p_h	a	2	p	h	1	2016-03-31	136
236	a3	9900	5	63_p_h	a	3	p	h	1	2016-02-07	83
236	a4	763	5	63_p_h	a	4	p	h	1	2016-03-31	136
236	a5	9771	5	63_p_h	a	5	p	h	1	2016-03-31	136
236	a6	7333	5	63_p_h	a	6	p	h	1	2016-03-18	123
236	a7	9548	5	63_p_h	a	7	p	h	1	2016-04-08	144
236	b1	9791	5	63_p_h	b	1	p	h	1	2016-03-28	133
236	b2	8420	5	63_p_h	b	2	p	h	1	2016-03-28	133
236	b3	6114	5	63_p_h	b	3	p	h	1	2016-04-04	140
236	b4	7255	5	63_p_h	b	4	p	h	1	2016-03-31	136
236	b5	9714	5	63_p_h	b	5	p	h	1	2016-03-31	136
236	b6	772	5	63_p_h	b	6	p	h	1	2016-03-23	128
236	b7	9638	5	63_p_h	b	7	p	h	1	2016-03-31	136
236	b8	9643	5	63_p_h	b	8	p	h	1	2016-04-04	140
236	c1	7008	5	63_p_h	c	1	p	h	1	2016-03-31	136
236	c2	9779	5	63_p_h	c	2	p	h	1	2016-03-31	136
236	c3	9812	5	63_p_h	c	3	p	h	1	2016-03-31	136
236	c4	6184	5	63_p_h	c	4	p	h	1	2016-04-04	140
236	c5	6997	5	63_p_h	c	5	p	h	1	2016-03-28	133
236	c6	9716	5	63_p_h	c	6	p	h	1	2016-03-31	136
236	c7	7164	5	63_p_h	c	7	p	h	1	2016-03-08	113
236	c8	9933	5	63_p_h	c	8	p	h	1	2016-03-18	123
236	d1	9937	5	63_p_h	d	1	p	h	1	2016-03-23	128
236	d2	9830	5	63_p_h	d	2	p	h	1	2016-03-16	121
236	d3	7384	5	63_p_h	d	3	p	h	1	2016-03-31	136
236	d4	9904	5	63_p_h	d	4	p	h	1	2016-03-31	136
236	d5	7218	5	63_p_h	d	5	p	h	1	2016-03-31	136
236	d6	9839	5	63_p_h	d	6	p	h	1	2016-04-04	140
236	d7	8246	5	63_p_h	d	7	p	h	1	2016-04-04	140
236	d8	6094	5	63_p_h	d	8	p	h	1	2016-04-06	142
236	e2	9421	5	63_p_h	e	2	p	h	1	2016-04-13	149
236	e3	6090	5	63_p_h	e	3	p	h	1	2016-04-13	149
236	e4	9409	5	63_p_h	e	4	p	h	1	2016-04-06	142
236	e5	6098	5	63_p_h	e	5	p	h	1	2016-04-15	151
236	e6	9781	5	63_p_h	e	6	p	h	1	2016-04-06	142
236	e7	7062	5	63_p_h	e	7	p	h	1	2016-03-31	136
237	a2	9878	5	64_p_h	a	2	p	h	1	2016-03-21	126
237	a3	9641	5	64_p_h	a	3	p	h	1	2016-03-28	133
237	a4	9928	5	64_p_h	a	4	p	h	1	2016-03-18	123
237	a5	8243	5	64_p_h	a	5	p	h	1	2016-03-18	123
237	a6	9562	5	64_p_h	a	6	p	h	1	2016-03-28	133
237	a7	9573	5	64_p_h	a	7	p	h	1	2016-03-18	123
237	b1	9717	5	64_p_h	b	1	p	h	1	2016-03-28	133
237	b2	9769	5	64_p_h	b	2	p	h	1	2016-03-28	133
237	b3	9732	5	64_p_h	b	3	p	h	1	2016-04-04	140
237	b4	9363	5	64_p_h	b	4	p	h	1	2016-04-04	140
237	b5	9558	5	64_p_h	b	5	p	h	1	2016-03-31	136
237	b6	9536	5	64_p_h	b	6	p	h	1	2016-03-28	133
237	b7	7217	5	64_p_h	b	7	p	h	1	2016-03-28	133
237	b8	9553	5	64_p_h	b	8	p	h	1	2016-03-28	133
237	c1	9612	5	64_p_h	c	1	p	h	1	2016-03-23	128
237	c2	9840	5	64_p_h	c	2	p	h	1	2016-03-28	133
237	c3	9503	5	64_p_h	c	3	p	h	1	2016-03-28	133
237	c4	6174	5	64_p_h	c	4	p	h	1	2016-04-04	140
237	c5	5811	5	64_p_h	c	5	p	h	1	2016-03-31	136
237	c6	6979	5	64_p_h	c	6	p	h	1	2016-03-28	133
237	c7	9598	5	64_p_h	c	7	p	h	1	2016-03-31	136
237	c8	6073	5	64_p_h	c	8	p	h	1	2016-04-04	140
237	d1	7373	5	64_p_h	d	1	p	h	1	2016-03-23	128
237	d2	9705	5	64_p_h	d	2	p	h	1	2016-03-28	133
237	d3	9631	5	64_p_h	d	3	p	h	1	2016-03-31	136
237	d4	9886	5	64_p_h	d	4	p	h	1	2016-04-04	140
237	d5	9766	5	64_p_h	d	5	p	h	1	2016-03-31	136
237	d6	9545	5	64_p_h	d	6	p	h	1	2016-03-16	121
237	d7	7071	5	64_p_h	d	7	p	h	1	2016-03-28	133
237	d8	9619	5	64_p_h	d	8	p	h	1	2016-03-28	133
237	e2	9725	5	64_p_h	e	2	p	h	0	NA	NA
237	e3	6193	5	64_p_h	e	3	p	h	1	2016-04-06	142
237	e4	7347	5	64_p_h	e	4	p	h	1	2016-03-28	133
237	e5	9920	5	64_p_h	e	5	p	h	1	2016-03-28	133
237	e6	9807	5	64_p_h	e	6	p	h	1	2016-04-04	140
237	e7	7477	5	64_p_h	e	7	p	h	1	2016-03-31	136
238	a2	7416	5	65_p_h	a	2	p	h	1	2016-03-31	136
238	a3	9637	5	65_p_h	a	3	p	h	1	2016-03-18	123
238	a4	6025	5	65_p_h	a	4	p	h	1	2016-03-31	136
238	a5	9902	5	65_p_h	a	5	p	h	1	2016-03-28	133
238	a6	9537	5	65_p_h	a	6	p	h	1	2016-02-16	92
238	a7	9647	5	65_p_h	a	7	p	h	1	2016-03-08	113
238	b1	9825	5	65_p_h	b	1	p	h	1	2016-03-18	123
238	b2	6217	5	65_p_h	b	2	p	h	1	2016-03-31	136
238	b3	9790	5	65_p_h	b	3	p	h	1	2016-04-04	140
238	b4	9898	5	65_p_h	b	4	p	h	1	2016-04-06	142
238	b5	7163	5	65_p_h	b	5	p	h	1	2016-03-31	136
238	b6	6201	5	65_p_h	b	6	p	h	1	2016-04-08	144
238	b7	9529	5	65_p_h	b	7	p	h	1	2016-03-28	133
238	b8	7378	5	65_p_h	b	8	p	h	1	2016-03-21	126
238	c1	5151	5	65_p_h	c	1	p	h	1	2016-04-04	140
238	c2	9427	5	65_p_h	c	2	p	h	1	2016-04-04	140
238	c3	6074	5	65_p_h	c	3	p	h	1	2016-04-06	142
238	c4	9659	5	65_p_h	c	4	p	h	1	2016-03-18	123
238	c5	9642	5	65_p_h	c	5	p	h	1	2016-04-04	140
238	c6	7209	5	65_p_h	c	6	p	h	1	2016-03-28	133
238	c7	8241	5	65_p_h	c	7	p	h	1	2016-04-06	142
238	c8	6177	5	65_p_h	c	8	p	h	1	2016-04-04	140
238	d1	8235	5	65_p_h	d	1	p	h	0	NA	NA
238	d2	6134	5	65_p_h	d	2	p	h	0	NA	NA
238	d3	5800	5	65_p_h	d	3	p	h	1	2016-03-31	136
238	d4	9506	5	65_p_h	d	4	p	h	1	2016-03-28	133
238	d5	9546	5	65_p_h	d	5	p	h	1	2016-04-15	151
238	d6	9606	5	65_p_h	d	6	p	h	0	NA	NA
238	d7	9895	5	65_p_h	d	7	p	h	1	2016-03-08	113
238	d8	9849	5	65_p_h	d	8	p	h	1	2016-04-04	140
238	e2	6099	5	65_p_h	e	2	p	h	0	NA	NA
238	e3	9298	5	65_p_h	e	3	p	h	1	2016-03-28	133
238	e4	9941	5	65_p_h	e	4	p	h	1	2016-03-28	133
238	e5	5349	5	65_p_h	e	5	p	h	1	2016-04-04	140
238	e6	6992	5	65_p_h	e	6	p	h	1	2016-04-04	140
238	e7	10020	5	65_p_h	e	7	p	h	1	2016-03-28	133
239	a2	9636	5	66_p_h	a	2	p	h	1	2016-03-28	133
239	a3	6958	5	66_p_h	a	3	p	h	1	2016-03-18	123
239	a4	9777	5	66_p_h	a	4	p	h	1	2016-03-31	136
239	a5	9517	5	66_p_h	a	5	p	h	1	2016-02-16	92
239	a6	9719	5	66_p_h	a	6	p	h	1	2016-03-23	128
239	a7	9508	5	66_p_h	a	7	p	h	1	2016-03-18	123
239	b1	7346	5	66_p_h	b	1	p	h	1	2016-03-25	130
239	b2	9527	5	66_p_h	b	2	p	h	1	2016-04-06	142
239	b3	9058	5	66_p_h	b	3	p	h	1	2016-04-04	140
239	b4	9866	5	66_p_h	b	4	p	h	1	2016-04-08	144
239	b5	766	5	66_p_h	b	5	p	h	1	2016-03-08	113
239	b6	6149	5	66_p_h	b	6	p	h	1	2016-04-04	140
239	b7	7268	5	66_p_h	b	7	p	h	1	2016-03-31	136
239	b8	9481	5	66_p_h	b	8	p	h	1	2016-04-06	142
239	c1	9743	5	66_p_h	c	1	p	h	1	2016-04-04	140
239	c2	9843	5	66_p_h	c	2	p	h	1	2016-03-18	123
239	c3	7287	5	66_p_h	c	3	p	h	1	2016-04-04	140
239	c4	1552	5	66_p_h	c	4	p	h	1	2016-03-31	136
239	c5	6195	5	66_p_h	c	5	p	h	1	2016-04-06	142
239	c6	9579	5	66_p_h	c	6	p	h	1	2016-03-18	123
239	c7	9663	5	66_p_h	c	7	p	h	1	2016-03-28	133
239	c8	9591	5	66_p_h	c	8	p	h	1	2016-03-28	133
239	d1	6940	5	66_p_h	d	1	p	h	1	2016-04-04	140
239	d2	9885	5	66_p_h	d	2	p	h	1	2016-04-13	149
239	d3	9649	5	66_p_h	d	3	p	h	1	2016-03-16	121
239	d4	9698	5	66_p_h	d	4	p	h	1	2016-03-31	136
239	d5	5577	5	66_p_h	d	5	p	h	1	2016-03-28	133
239	d6	9576	5	66_p_h	d	6	p	h	1	2016-04-06	142
239	d7	9521	5	66_p_h	d	7	p	h	1	2016-03-28	133
239	d8	9602	5	66_p_h	d	8	p	h	1	2016-03-28	133
239	e2	8357	5	66_p_h	e	2	p	h	1	2016-03-23	128
239	e3	9640	5	66_p_h	e	3	p	h	1	2016-04-08	144
239	e4	7288	5	66_p_h	e	4	p	h	1	2016-04-04	140
239	e5	9775	5	66_p_h	e	5	p	h	1	2016-03-31	136
239	e6	9569	5	66_p_h	e	6	p	h	1	2016-03-31	136
239	e7	7280	5	66_p_h	e	7	p	h	1	2016-04-06	142
24	a2	7384	2	24_p_l	a	2	p	l	0	NA	NA
24	a3	9635	2	24_p_l	a	3	p	l	1	2016-03-30	135
24	a4	9853	2	24_p_l	a	4	p	l	1	2016-03-21	126
24	a5	7071	2	24_p_l	a	5	p	l	1	2016-04-11	147
24	a6	9744	2	24_p_l	a	6	p	l	0	NA	NA
24	a7	9803	2	24_p_l	a	7	p	l	0	NA	NA
24	b1	9539	2	24_p_l	b	1	p	l	1	2016-04-04	140
24	b2	7130	2	24_p_l	b	2	p	l	0	NA	NA
24	b3	7031	2	24_p_l	b	3	p	l	0	NA	NA
24	b4	9845	2	24_p_l	b	4	p	l	1	2016-03-30	135
24	b5	7288	2	24_p_l	b	5	p	l	1	2016-04-04	140
24	b6	8343	2	24_p_l	b	6	p	l	0	NA	NA
24	b7	6193	2	24_p_l	b	7	p	l	0	NA	NA
24	b8	9906	2	24_p_l	b	8	p	l	1	2016-04-04	140
24	c1	8242	2	24_p_l	c	1	p	l	0	NA	NA
24	c2	9409	2	24_p_l	c	2	p	l	0	NA	NA
24	c3	9611	2	24_p_l	c	3	p	l	0	NA	NA
24	c4	9567	2	24_p_l	c	4	p	l	0	NA	NA
24	c5	6115	2	24_p_l	c	5	p	l	0	NA	NA
24	c6	9902	2	24_p_l	c	6	p	l	0	NA	NA
24	c7	9848	2	24_p_l	c	7	p	l	0	NA	NA
24	c8	9790	2	24_p_l	c	8	p	l	0	NA	NA
24	d1	9508	2	24_p_l	d	1	p	l	0	NA	NA
24	d2	9874	2	24_p_l	d	2	p	l	1	2016-03-30	135
24	d3	8311	2	24_p_l	d	3	p	l	0	NA	NA
24	d4	6189	2	24_p_l	d	4	p	l	1	2016-04-11	147
24	d5	9527	2	24_p_l	d	5	p	l	0	NA	NA
24	d6	9343	2	24_p_l	d	6	p	l	0	NA	NA
24	d7	5768	2	24_p_l	d	7	p	l	0	NA	NA
24	d8	7163	2	24_p_l	d	8	p	l	0	NA	NA
24	e2	7273	2	24_p_l	e	2	p	l	1	2016-03-30	135
24	e3	7125	2	24_p_l	e	3	p	l	0	NA	NA
24	e4	7092	2	24_p_l	e	4	p	l	0	NA	NA
24	e5	8264	2	24_p_l	e	5	p	l	0	NA	NA
24	e6	9938	2	24_p_l	e	6	p	l	0	NA	NA
24	e7	6986	2	24_p_l	e	7	p	l	0	NA	NA
240	a2	6151	5	67_p_h	a	2	p	h	1	2016-04-04	140
240	a3	9841	5	67_p_h	a	3	p	h	1	2016-03-23	128
240	a4	9823	5	67_p_h	a	4	p	h	1	2016-02-07	83
240	a5	9630	5	67_p_h	a	5	p	h	1	2016-03-23	128
240	a6	1954	5	67_p_h	a	6	p	h	1	2016-03-31	136
240	a7	9881	5	67_p_h	a	7	p	h	1	2016-03-18	123
240	b1	9992	5	67_p_h	b	1	p	h	1	2016-03-31	136
240	b2	9870	5	67_p_h	b	2	p	h	1	2016-03-23	128
240	b3	9532	5	67_p_h	b	3	p	h	1	2016-04-04	140
240	b4	7092	5	67_p_h	b	4	p	h	1	2016-03-31	136
240	b5	6112	5	67_p_h	b	5	p	h	1	2016-04-06	142
240	b6	9596	5	67_p_h	b	6	p	h	1	2016-03-08	113
240	b7	9343	5	67_p_h	b	7	p	h	1	2016-04-04	140
240	b8	9399	5	67_p_h	b	8	p	h	1	2016-04-04	140
240	c1	9739	5	67_p_h	c	1	p	h	1	2016-03-31	136
240	c2	6092	5	67_p_h	c	2	p	h	1	2016-04-06	142
240	c3	7025	5	67_p_h	c	3	p	h	1	2016-03-28	133
240	c4	9762	5	67_p_h	c	4	p	h	1	2016-04-04	140
240	c5	9561	5	67_p_h	c	5	p	h	1	2016-04-06	142
240	c6	9726	5	67_p_h	c	6	p	h	1	2016-03-28	133
240	c7	9744	5	67_p_h	c	7	p	h	1	2016-03-31	136
240	c8	6945	5	67_p_h	c	8	p	h	1	2016-04-06	142
240	d1	9846	5	67_p_h	d	1	p	h	1	2016-04-06	142
240	d2	7343	5	67_p_h	d	2	p	h	1	2016-03-28	133
240	d3	9416	5	67_p_h	d	3	p	h	1	2016-04-04	140
240	d4	9645	5	67_p_h	d	4	p	h	1	2016-03-31	136
240	d5	8311	5	67_p_h	d	5	p	h	1	2016-03-28	133
240	d6	6131	5	67_p_h	d	6	p	h	0	NA	NA
240	d7	9660	5	67_p_h	d	7	p	h	1	2016-03-08	113
240	d8	9837	5	67_p_h	d	8	p	h	1	2016-03-08	113
240	e2	9822	5	67_p_h	e	2	p	h	1	2016-03-28	133
240	e3	9720	5	67_p_h	e	3	p	h	1	2016-03-31	136
240	e4	9371	5	67_p_h	e	4	p	h	1	2016-04-06	142
240	e5	9121	5	67_p_h	e	5	p	h	1	2016-04-06	142
240	e6	9774	5	67_p_h	e	6	p	h	1	2016-03-31	136
