id	replicate	trayid	traynumber	rowcoor	colcoor	rep_type	water_type	quality	otherpos	othergeno
9637	7	98_i_l	170	B	1	i	l	1	0	0
6040	7	98_i_l	170	B	2	i	l	1	0	0
7411	7	98_i_l	170	B	3	i	l	1	0	0
9699	7	98_i_l	170	B	4	i	l	1	0	0
6109	7	98_i_l	170	B	5	i	l	1	0	0
9868	7	98_i_l	170	B	6	i	l	1	0	0
9057	7	98_i_l	170	B	7	i	l	1	0	0
9918	7	98_i_l	170	B	8	i	l	1	0	0
9578	7	98_i_l	170	C	1	i	l	1	0	0
9539	7	98_i_l	170	C	2	i	l	1	0	0
6191	7	98_i_l	170	C	3	i	l	1	0	0
6140	7	98_i_l	170	C	4	i	l	1	0	0
9898	7	98_i_l	170	C	5	i	l	1	0	0
9571	7	98_i_l	170	C	6	i	l	1	0	0
8241	7	98_i_l	170	C	7	i	l	1	0	0
9771	7	98_i_l	170	C	8	i	l	1	0	0
9542	7	98_i_l	170	D	1	i	l	1	0	0
9526	7	98_i_l	170	D	2	i	l	1	0	0
9761	7	98_i_l	170	D	3	i	l	1	0	0
9530	7	98_i_l	170	D	4	i	l	1	0	0
5856	7	98_i_l	170	D	5	i	l	1	0	0
9719	7	98_i_l	170	D	6	i	l	1	0	0
9574	7	98_i_l	170	D	7	i	l	1	0	0
6042	7	98_i_l	170	D	8	i	l	1	0	0
7181	7	98_i_l	170	E	2	i	l	1	0	0
8231	7	98_i_l	170	E	3	i	l	1	0	0
6218	7	98_i_l	170	E	4	i	l	1	0	0
9556	7	98_i_l	170	E	5	i	l	1	0	0
5800	7	98_i_l	170	E	6	i	l	1	0	0
6192	7	98_i_l	170	E	7	i	l	1	0	0
7416	7	99_i_l	171	A	2	i	l	1	0	0
9843	7	99_i_l	171	A	3	i	l	1	0	0
9643	7	99_i_l	171	A	4	i	l	1	0	0
9380	7	99_i_l	171	A	5	i	l	1	0	0
9723	7	99_i_l	171	A	6	i	l	1	0	0
7430	7	99_i_l	171	A	7	i	l	1	0	0
9846	7	99_i_l	171	B	1	i	l	1	0	0
9549	7	99_i_l	171	B	2	i	l	1	0	0
6138	7	99_i_l	171	B	3	i	l	1	0	0
9901	7	99_i_l	171	B	4	i	l	1	0	0
9602	7	99_i_l	171	B	5	i	l	1	0	0
6134	7	99_i_l	171	B	6	i	l	bad	0	missing
9737	7	99_i_l	171	B	7	i	l	1	0	0
1	7	99_i_l	171	B	8	i	l	1	0	0
6132	7	99_i_l	171	C	1	i	l	1	0	0
9928	7	99_i_l	171	C	2	i	l	1	0	0
8264	7	99_i_l	171	C	3	i	l	1	0	0
8357	7	99_i_l	171	C	4	i	l	1	0	0
9720	7	99_i_l	171	C	5	i	l	1	0	0
9866	7	99_i_l	171	C	6	i	l	1	0	0
7133	7	99_i_l	171	C	7	i	l	1	0	0
9520	7	99_i_l	171	C	8	i	l	1	0	0
9634	7	99_i_l	171	D	1	i	l	1	0	0
7477	7	99_i_l	171	D	2	i	l	1	0	0
9125	7	99_i_l	171	D	3	i	l	1	0	0
801	7	99_i_l	171	D	4	i	l	1	0	0
9944	7	99_i_l	171	D	5	i	l	1	0	0
9810	7	99_i_l	171	D	6	i	l	1	0	0
9626	7	99_i_l	171	D	7	i	l	1	0	0
10020	7	99_i_l	171	D	8	i	l	1	0	0
7102	7	99_i_l	171	E	2	i	l	1	0	0
6898	7	99_i_l	171	E	3	i	l	1	0	0
9878	7	99_i_l	171	E	4	i	l	1	0	0
9758	7	99_i_l	171	E	5	i	l	1	0	0
9470	7	99_i_l	171	E	6	i	l	1	0	0
9927	7	99_i_l	171	E	7	i	l	1	0	0
6025	7	100_i_l	172	A	2	i	l	1	0	0
6111	7	100_i_l	172	A	3	i	l	1	0	0
6173	7	100_i_l	172	A	4	i	l	1	0	0
9899	7	100_i_l	172	A	5	i	l	1	0	0
9732	7	100_i_l	172	A	6	i	l	bad	0	missing
6008	7	100_i_l	172	A	7	i	l	1	0	0
7273	7	100_i_l	172	B	1	i	l	1	0	0
9774	7	100_i_l	172	B	2	i	l	1	0	0
6940	7	100_i_l	172	B	3	i	l	1	0	0
768	7	100_i_l	172	B	4	i	l	1	0	0
763	7	100_i_l	172	B	5	i	l	1	0	0
766	7	100_i_l	172	B	6	i	l	1	0	0
1552	7	100_i_l	172	B	7	i	l	1	0	0
9840	7	100_i_l	172	B	8	i	l	1	0	0
9567	7	100_i_l	172	C	1	i	l	1	0	0
6149	7	100_i_l	172	C	2	i	l	1	0	0
9822	7	100_i_l	172	C	3	i	l	1	0	0
9880	7	100_i_l	172	C	4	i	l	1	0	0
9775	7	100_i_l	172	C	5	i	l	1	0	0
6092	7	100_i_l	172	C	6	i	l	1	0	0
9394	7	100_i_l	172	C	7	i	l	1	0	0
5353	7	100_i_l	172	C	8	i	l	1	0	0
6131	7	100_i_l	172	D	1	i	l	1	0	0
7013	7	100_i_l	172	D	2	i	l	1	0	0
8249	7	100_i_l	172	D	3	i	l	1	0	0
6938	7	100_i_l	172	D	4	i	l	1	0	0
6202	7	100_i_l	172	D	5	i	l	1	0	0
8337	7	100_i_l	172	D	6	i	l	1	0	0
7025	7	100_i_l	172	D	7	i	l	1	0	0
7217	7	100_i_l	172	D	8	i	l	1	0	0
10006	7	100_i_l	172	E	2	i	l	1	0	0
9543	7	100_i_l	172	E	3	i	l	1	0	0
6112	7	100_i_l	172	E	4	i	l	1	0	0
7373	7	100_i_l	172	E	5	i	l	1	0	0
9298	7	100_i_l	172	E	6	i	l	1	0	0
9887	7	100_i_l	172	E	7	i	l	1	0	0
7028	7	101_i_l	173	A	2	i	l	1	0	0
8230	7	101_i_l	173	A	3	i	l	1	0	0
9848	7	101_i_l	173	A	4	i	l	1	0	0
9653	7	101_i_l	173	A	5	i	l	1	0	0
7207	7	101_i_l	173	A	6	i	l	1	0	0
772	7	101_i_l	173	A	7	i	l	1	0	0
9871	7	101_i_l	173	B	1	i	l	1	0	0
7298	7	101_i_l	173	B	2	i	l	1	0	0
9579	7	101_i_l	173	B	3	i	l	1	0	0
9904	7	101_i_l	173	B	4	i	l	1	0	0
7384	7	101_i_l	173	B	5	i	l	1	0	0
9701	7	101_i_l	173	B	6	i	l	1	0	0
9825	7	101_i_l	173	B	7	i	l	1	0	0
9836	7	101_i_l	173	B	8	i	l	1	0	0
9573	7	101_i_l	173	C	1	i	l	1	0	0
5486	7	101_i_l	173	C	2	i	l	1	0	0
9625	7	101_i_l	173	C	3	i	l	1	0	0
9935	7	101_i_l	173	C	4	i	l	1	0	0
6148	7	101_i_l	173	C	5	i	l	1	0	0
9804	1	1_p_h	174	A	2	p	h	1	0	0
6191	1	1_p_h	174	A	3	p	h	1	0	0
6990	1	1_p_h	174	A	4	p	h	1	0	0
7287	1	1_p_h	174	A	5	p	h	1	0	0
9595	1	1_p_h	174	A	6	p	h	1	0	0
9394	1	1_p_h	174	A	7	p	h	1	0	0
6092	1	1_p_h	174	B	1	p	h	1	0	0
1552	1	1_p_h	174	B	2	p	h	1	0	0
7250	1	1_p_h	174	B	3	p	h	1	0	0
9771	1	1_p_h	174	B	4	p	h	1	0	0
8247	1	1_p_h	174	B	5	p	h	1	0	0
9714	1	1_p_h	174	B	6	p	h	1	0	0
9314	1	1_p_h	174	B	7	p	h	1	0	0
9822	1	1_p_h	174	B	8	p	h	1	0	0
159	1	1_p_h	174	C	1	p	h	1	0	0
6177	1	1_p_h	174	C	2	p	h	1	0	0
9918	1	1_p_h	174	C	3	p	h	1	0	0
1954	1	1_p_h	174	C	4	p	h	1	0	0
8241	1	1_p_h	174	C	5	p	h	1	0	0
6986	1	1_p_h	174	C	6	p	h	1	0	0
9747	1	1_p_h	174	C	7	p	h	1	0	0
9759	1	1_p_h	174	C	8	p	h	1	0	0
9519	1	1_p_h	174	D	1	p	h	1	0	0
9739	1	1_p_h	174	D	2	p	h	1	0	0
9833	1	1_p_h	174	D	3	p	h	1	0	0
5768	1	1_p_h	174	D	4	p	h	1	0	0
7162	1	1_p_h	174	D	5	p	h	1	0	0
6099	1	1_p_h	174	D	6	p	h	1	0	0
9581	1	1_p_h	174	D	7	p	h	1	0	0
9902	1	1_p_h	174	D	8	p	h	1	0	0
9892	1	1_p_h	174	E	2	p	h	1	0	0
9799	1	1_p_h	174	E	3	p	h	1	0	0
7081	1	1_p_h	174	E	4	p	h	1	0	0
7276	1	1_p_h	174	E	5	p	h	1	0	0
7025	1	1_p_h	174	E	6	p	h	1	0	0
9544	1	1_p_h	174	E	7	p	h	1	0	0
9533	1	2_p_h	175	A	2	p	h	1	0	0
9850	1	2_p_h	175	A	3	p	h	1	0	0
8387	1	2_p_h	175	A	4	p	h	1	0	0
9713	1	2_p_h	175	A	5	p	h	1	0	0
9903	1	2_p_h	175	A	6	p	h	1	0	0
9528	1	2_p_h	175	A	7	p	h	1	0	0
9565	1	2_p_h	175	B	1	p	h	1	0	0
9661	1	2_p_h	175	B	2	p	h	1	0	0
7163	1	2_p_h	175	B	3	p	h	1	0	0
9937	1	2_p_h	175	B	4	p	h	1	0	0
9874	1	2_p_h	175	B	5	p	h	1	0	0
6958	1	2_p_h	175	B	6	p	h	1	0	0
9880	1	2_p_h	175	B	7	p	h	1	0	0
9632	1	2_p_h	175	B	8	p	h	1	0	0
9717	1	2_p_h	175	C	1	p	h	1	0	0
7244	1	2_p_h	175	C	2	p	h	1	0	0
9421	1	2_p_h	175	C	3	p	h	1	0	0
9855	1	2_p_h	175	C	4	p	h	1	0	0
9634	1	2_p_h	175	C	5	p	h	1	0	0
7071	1	2_p_h	175	C	6	p	h	1	0	0
9576	1	2_p_h	175	C	7	p	h	1	0	0
9761	1	2_p_h	175	C	8	p	h	1	0	0
7092	1	2_p_h	175	D	1	p	h	1	0	0
9834	1	2_p_h	175	D	2	p	h	1	0	0
9766	1	2_p_h	175	D	3	p	h	1	0	0
6125	1	2_p_h	175	D	4	p	h	1	0	0
9339	1	2_p_h	175	D	5	p	h	1	0	0
9098	1	2_p_h	175	D	6	p	h	1	0	0
9569	1	2_p_h	175	D	7	p	h	1	0	0
6148	1	2_p_h	175	D	8	p	h	1	0	0
2317	1	2_p_h	175	E	2	p	h	1	0	0
7207	1	2_p_h	175	E	3	p	h	1	0	0
7036	1	2_p_h	175	E	4	p	h	1	0	0
9643	1	2_p_h	175	E	5	p	h	1	0	0
9754	1	2_p_h	175	E	6	p	h	1	0	0
8234	1	2_p_h	175	E	7	p	h	1	0	0
9653	1	3_p_h	176	A	2	p	h	1	0	0
10020	1	3_p_h	176	A	3	p	h	1	0	0
9542	1	3_p_h	176	A	4	p	h	1	0	0
9546	1	3_p_h	176	A	5	p	h	1	0	0
9121	1	3_p_h	176	A	6	p	h	1	0	0
8214	1	3_p_h	176	A	7	p	h	1	0	0
9737	1	3_p_h	176	B	1	p	h	1	0	0
8236	1	3_p_h	176	B	2	p	h	1	0	0
9897	1	3_p_h	176	B	3	p	h	1	0	0
7031	1	3_p_h	176	B	4	p	h	1	0	0
9343	1	3_p_h	176	B	5	p	h	1	0	0
9716	1	3_p_h	176	B	6	p	h	1	0	0
9298	1	3_p_h	176	B	7	p	h	1	0	0
6898	1	3_p_h	176	B	8	p	h	1	0	0
7346	1	3_p_h	176	C	1	p	h	1	0	0
9779	1	3_p_h	176	C	2	p	h	1	0	0
9869	1	3_p_h	176	C	3	p	h	1	0	0
6180	1	3_p_h	176	C	4	p	h	1	0	0
932	1	3_p_h	176	C	5	p	h	1	0	0
7218	1	3_p_h	176	C	6	p	h	1	0	0
9380	1	3_p_h	176	C	7	p	h	1	0	0
8343	1	3_p_h	176	C	8	p	h	1	0	0
9795	1	3_p_h	176	D	1	p	h	1	0	0
7203	1	3_p_h	176	D	2	p	h	1	0	0
9906	1	3_p_h	176	D	3	p	h	1	0	0
6149	1	3_p_h	176	D	4	p	h	1	0	0
7378	1	3_p_h	176	D	5	p	h	1	0	0
9596	1	3_p_h	176	D	6	p	h	1	0	0
9708	1	3_p_h	176	D	7	p	h	1	0	0
1890	1	3_p_h	176	D	8	p	h	1	0	0
6194	1	3_p_h	176	E	2	p	h	1	0	0
9870	1	3_p_h	176	E	3	p	h	1	0	0
6042	1	3_p_h	176	E	4	p	h	1	0	0
6090	1	3_p_h	176	E	5	p	h	1	0	0
7307	1	3_p_h	176	E	6	p	h	1	0	0
9518	1	3_p_h	176	E	7	p	h	1	0	0
8351	1	4_p_h	177	A	2	p	h	1	0	0
7133	1	4_p_h	177	A	3	p	h	1	0	0
7394	1	4_p_h	177	A	4	p	h	1	0	0
7164	1	4_p_h	177	A	5	p	h	1	0	0
9891	1	4_p_h	177	A	6	p	h	1	0	0
9812	1	4_p_h	177	A	7	p	h	1	0	0
9726	1	4_p_h	177	B	1	p	h	1	0	0
9525	1	4_p_h	177	B	2	p	h	1	0	0
6174	1	4_p_h	177	B	3	p	h	1	0	0
7217	1	4_p_h	177	B	4	p	h	1	0	0
9698	1	4_p_h	177	B	5	p	h	1	0	0
9649	1	4_p_h	177	B	6	p	h	1	0	0
403	1	4_p_h	177	B	7	p	h	1	0	0
9514	1	4_p_h	177	B	8	p	h	1	0	0
7323	1	4_p_h	177	C	1	p	h	1	0	0
9787	1	4_p_h	177	C	2	p	h	1	0	0
10014	1	4_p_h	177	C	3	p	h	1	0	0
768	1	4_p_h	177	C	4	p	h	1	0	0
6963	1	4_p_h	177	C	5	p	h	1	0	0
7477	1	4_p_h	177	C	6	p	h	1	0	0
6106	1	4_p_h	177	C	7	p	h	1	0	0
6244	1	4_p_h	177	C	8	p	h	1	0	0
9825	1	4_p_h	177	D	1	p	h	1	0	0
9636	1	4_p_h	177	D	2	p	h	1	0	0
765	1	4_p_h	177	D	3	p	h	1	0	0
9744	1	4_p_h	177	D	4	p	h	1	0	0
6150	1	4_p_h	177	D	5	p	h	1	0	0
7288	1	4_p_h	177	D	6	p	h	1	0	0
6140	1	4_p_h	177	D	7	p	h	1	0	0
9777	1	4_p_h	177	D	8	p	h	1	0	0
9645	1	4_p_h	177	E	2	p	h	1	0	0
9573	1	4_p_h	177	E	3	p	h	1	0	0
7208	1	4_p_h	177	E	4	p	h	1	0	0
6193	1	4_p_h	177	E	5	p	h	1	0	0
9817	1	4_p_h	177	E	6	p	h	1	0	0
9588	1	4_p_h	177	E	7	p	h	1	0	0
9843	1	5_p_h	178	A	2	p	h	1	0	0
9582	1	5_p_h	178	A	3	p	h	1	0	0
9651	1	5_p_h	178	A	4	p	h	1	0	0
9732	1	5_p_h	178	A	5	p	h	1	0	0
7181	1	5_p_h	178	A	6	p	h	1	0	0
9659	1	5_p_h	178	A	7	p	h	1	0	0
9847	1	5_p_h	178	B	1	p	h	1	0	0
8249	1	5_p_h	178	B	2	p	h	1	0	0
7072	1	5_p_h	178	B	3	p	h	1	0	0
6025	1	5_p_h	178	B	4	p	h	1	0	0
9886	1	5_p_h	178	B	5	p	h	1	0	0
9611	1	5_p_h	178	B	6	p	h	1	0	0
6097	1	5_p_h	178	B	7	p	h	1	0	0
9515	1	5_p_h	178	B	8	p	h	1	0	0
9784	1	5_p_h	178	C	1	p	h	1	0	0
6008	1	5_p_h	178	C	2	p	h	1	0	0
9769	1	5_p_h	178	C	3	p	h	1	0	0
8312	1	5_p_h	178	C	4	p	h	1	0	0
9888	1	5_p_h	178	C	5	p	h	1	0	0
6085	1	5_p_h	178	C	6	p	h	1	0	0
8420	1	5_p_h	178	C	7	p	h	1	0	0
9699	1	5_p_h	178	C	8	p	h	1	0	0
9610	1	5_p_h	178	D	1	p	h	1	0	0
9593	1	5_p_h	178	D	2	p	h	1	0	0
9470	1	5_p_h	178	D	3	p	h	1	0	0
9743	1	5_p_h	178	D	4	p	h	1	0	0
9577	1	5_p_h	178	D	5	p	h	1	0	0
6172	1	5_p_h	178	D	6	p	h	1	0	0
9905	1	5_p_h	178	D	7	p	h	1	0	0
9849	1	5_p_h	178	D	8	p	h	1	0	0
7337	1	5_p_h	178	E	2	p	h	1	0	0
9895	1	5_p_h	178	E	3	p	h	1	0	0
9561	1	5_p_h	178	E	4	p	h	1	0	0
9819	1	5_p_h	178	E	5	p	h	1	0	0
7209	1	5_p_h	178	E	6	p	h	1	0	0
9115	1	5_p_h	178	E	7	p	h	1	0	0
6094	1	6_p_h	179	A	2	p	h	1	0	0
7305	1	6_p_h	179	A	3	p	h	1	0	0
6987	1	6_p_h	179	A	4	p	h	1	0	0
9551	1	6_p_h	179	A	5	p	h	1	0	0
6114	1	6_p_h	179	A	6	p	h	1	0	0
9640	1	6_p_h	179	A	7	p	h	1	0	0
5151	1	6_p_h	179	B	1	p	h	1	0	0
9597	1	6_p_h	179	B	2	p	h	1	0	0
9837	1	6_p_h	179	B	3	p	h	1	0	0
7280	1	6_p_h	179	B	4	p	h	1	0	0
6989	1	6_p_h	179	B	5	p	h	1	0	0
7077	1	6_p_h	179	B	6	p	h	1	0	0
9553	1	6_p_h	179	B	7	p	h	1	0	0
9560	1	6_p_h	179	B	8	p	h	1	0	0
9736	1	6_p_h	179	C	1	p	h	1	0	0
9871	1	6_p_h	179	C	2	p	h	1	0	0
4958	1	6_p_h	179	C	3	p	h	1	0	0
9762	1	6_p_h	179	C	4	p	h	1	0	0
9513	1	6_p_h	179	C	5	p	h	1	0	0
8237	1	6_p_h	179	C	6	p	h	1	0	0
9890	1	6_p_h	179	C	7	p	h	1	0	0
7316	1	6_p_h	179	C	8	p	h	1	0	0
7127	1	6_p_h	179	D	1	p	h	1	0	0
6105	1	6_p_h	179	D	2	p	h	1	0	0
9606	1	6_p_h	179	D	3	p	h	1	0	0
9660	1	6_p_h	179	D	4	p	h	1	0	0
9901	1	6_p_h	179	D	5	p	h	1	0	0
9841	1	6_p_h	179	D	6	p	h	1	0	0
9781	1	6_p_h	179	D	7	p	h	1	0	0
9706	1	6_p_h	179	D	8	p	h	1	0	0
8240	1	6_p_h	179	E	2	p	h	1	0	0
7430	1	6_p_h	179	E	3	p	h	1	0	0
9697	1	6_p_h	179	E	4	p	h	1	0	0
9530	1	6_p_h	179	E	5	p	h	1	0	0
9586	1	6_p_h	179	E	6	p	h	1	0	0
9408	1	6_p_h	179	E	7	p	h	1	0	0
9371	1	7_p_h	180	A	2	p	h	1	0	0
9600	1	7_p_h	180	A	3	p	h	1	0	0
8243	1	7_p_h	180	A	4	p	h	1	0	0
6202	1	7_p_h	180	A	5	p	h	1	0	0
6074	1	7_p_h	180	A	6	p	h	1	0	0
9883	1	7_p_h	180	A	7	p	h	1	0	0
9853	1	7_p_h	180	B	1	p	h	1	0	0
9541	1	7_p_h	180	B	2	p	h	1	0	0
9363	1	7_p_h	180	B	3	p	h	1	0	0
9583	1	7_p_h	180	B	4	p	h	1	0	0
9764	1	7_p_h	180	B	5	p	h	1	0	0
9915	1	7_p_h	180	B	6	p	h	1	0	0
5577	1	7_p_h	180	B	7	p	h	1	0	0
7126	1	7_p_h	180	B	8	p	h	1	0	0
7298	1	7_p_h	180	C	1	p	h	1	0	0
6210	1	7_p_h	180	C	2	p	h	1	0	0
6235	1	7_p_h	180	C	3	p	h	1	0	0
6136	1	7_p_h	180	C	4	p	h	1	0	0
9571	1	7_p_h	180	C	5	p	h	1	0	0
9647	1	7_p_h	180	C	6	p	h	1	0	0
7063	1	7_p_h	180	C	7	p	h	1	0	0
9622	1	7_p_h	180	C	8	p	h	1	0	0
7353	1	7_p_h	180	D	1	p	h	1	0	0
9526	1	7_p_h	180	D	2	p	h	1	0	0
6189	1	7_p_h	180	D	3	p	h	1	0	0
6122	1	7_p_h	180	D	4	p	h	1	0	0
9826	1	7_p_h	180	D	5	p	h	1	0	0
9718	1	7_p_h	180	D	6	p	h	1	0	0
9867	1	7_p_h	180	D	7	p	h	1	0	0
9810	1	7_p_h	180	D	8	p	h	1	0	0
9556	1	7_p_h	180	E	2	p	h	1	0	0
9845	1	7_p_h	180	E	3	p	h	1	0	0
7125	1	7_p_h	180	E	4	p	h	1	0	0
8311	1	7_p_h	180	E	5	p	h	1	0	0
6216	1	7_p_h	180	E	6	p	h	1	0	0
6138	1	7_p_h	180	E	7	p	h	1	0	0
9835	1	8_p_h	181	A	2	p	h	1	0	0
9409	1	8_p_h	181	A	3	p	h	1	0	0
9900	1	8_p_h	181	A	4	p	h	1	0	0
9748	1	8_p_h	181	A	5	p	h	1	0	0
7354	1	8_p_h	181	A	6	p	h	1	0	0
6198	1	8_p_h	181	A	7	p	h	1	0	0
6911	1	8_p_h	181	B	1	p	h	1	0	0
7106	1	8_p_h	181	B	2	p	h	1	0	0
6112	1	8_p_h	181	B	3	p	h	1	0	0
8246	1	8_p_h	181	B	4	p	h	1	0	0
9840	1	8_p_h	181	B	5	p	h	1	0	0
1	1	8_p_h	181	B	6	p	h	1	0	0
9058	1	8_p_h	181	B	7	p	h	1	0	0
915	1	8_p_h	181	B	8	p	h	1	0	0
9876	1	8_p_h	181	C	1	p	h	1	0	0
9789	1	8_p_h	181	C	2	p	h	1	0	0
9755	1	8_p_h	181	C	3	p	h	1	0	0
9879	1	8_p_h	181	C	4	p	h	1	0	0
9774	1	8_p_h	181	C	5	p	h	1	0	0
6131	1	8_p_h	181	C	6	p	h	1	0	0
9057	1	8_p_h	181	C	7	p	h	1	0	0
7419	1	8_p_h	181	C	8	p	h	1	0	0
9626	1	8_p_h	181	D	1	p	h	1	0	0
7255	1	8_p_h	181	D	2	p	h	1	0	0
9332	1	8_p_h	181	D	3	p	h	1	0	0
9820	1	8_p_h	181	D	4	p	h	1	0	0
6997	1	8_p_h	181	D	5	p	h	1	0	0
9594	1	8_p_h	181	D	6	p	h	1	0	0
6203	1	8_p_h	181	D	7	p	h	1	0	0
9555	1	8_p_h	181	D	8	p	h	1	0	0
6115	1	8_p_h	181	E	2	p	h	1	0	0
9616	1	8_p_h	181	E	3	p	h	1	0	0
6145	1	8_p_h	181	E	4	p	h	1	0	0
9868	1	8_p_h	181	E	5	p	h	1	0	0
9941	1	8_p_h	181	E	6	p	h	1	0	0
7404	1	8_p_h	181	E	7	p	h	1	0	0
9557	1	9_p_h	182	A	2	p	h	1	0	0
9924	1	9_p_h	182	A	3	p	h	1	0	0
6218	1	9_p_h	182	A	4	p	h	1	0	0
265	1	9_p_h	182	A	5	p	h	1	0	0
7411	1	9_p_h	182	A	6	p	h	1	0	0
9574	1	9_p_h	182	A	7	p	h	1	0	0
6107	1	9_p_h	182	B	1	p	h	1	0	0
9619	1	9_p_h	182	B	2	p	h	1	0	0
9523	1	9_p_h	182	B	3	p	h	1	0	0
9562	1	9_p_h	182	B	4	p	h	1	0	0
6128	1	9_p_h	182	B	5	p	h	1	0	0
9644	1	9_p_h	182	B	6	p	h	1	0	0
9549	1	9_p_h	182	B	7	p	h	1	0	0
2	1	9_p_h	182	B	8	p	h	1	0	0
6169	1	9_p_h	182	C	1	p	h	1	0	0
9992	1	9_p_h	182	C	2	p	h	1	0	0
9578	1	9_p_h	182	C	3	p	h	1	0	0
9836	1	9_p_h	182	C	4	p	h	1	0	0
9559	1	9_p_h	182	C	5	p	h	1	0	0
5811	1	9_p_h	182	C	6	p	h	1	0	0
6098	1	9_p_h	182	C	7	p	h	1	0	0
9589	1	9_p_h	182	C	8	p	h	1	0	0
7028	1	9_p_h	182	D	1	p	h	1	0	0
7143	1	9_p_h	182	D	2	p	h	1	0	0
8365	1	9_p_h	182	D	3	p	h	1	0	0
9772	1	9_p_h	182	D	4	p	h	1	0	0
8337	1	9_p_h	182	D	5	p	h	1	0	0
9532	1	9_p_h	182	D	6	p	h	1	0	0
9590	1	9_p_h	182	D	7	p	h	1	0	0
9831	1	9_p_h	182	D	8	p	h	1	0	0
8376	1	9_p_h	182	E	2	p	h	1	0	0
9738	1	9_p_h	182	E	3	p	h	1	0	0
6992	1	9_p_h	182	E	4	p	h	1	0	0
801	1	9_p_h	182	E	5	p	h	1	0	0
9630	1	9_p_h	182	E	6	p	h	1	0	0
7373	1	9_p_h	182	E	7	p	h	1	0	0
6209	1	10_p_h	183	A	2	p	h	1	0	0
9904	1	10_p_h	183	A	3	p	h	1	0	0
9535	1	10_p_h	183	A	4	p	h	1	0	0
9657	1	10_p_h	183	A	5	p	h	1	0	0
10006	1	10_p_h	183	A	6	p	h	1	0	0
7013	1	10_p_h	183	A	7	p	h	1	0	0
8235	1	10_p_h	183	B	1	p	h	1	0	0
9723	1	10_p_h	183	B	2	p	h	1	0	0
9927	1	10_p_h	183	B	3	p	h	1	0	0
8264	1	10_p_h	183	B	4	p	h	1	0	0
9125	1	10_p_h	183	B	5	p	h	1	0	0
8227	1	10_p_h	183	B	6	p	h	1	0	0
7014	1	10_p_h	183	B	7	p	h	1	0	0
6201	1	10_p_h	183	B	8	p	h	1	0	0
6945	1	10_p_h	183	C	1	p	h	1	0	0
9854	1	10_p_h	183	C	2	p	h	1	0	0
7415	1	10_p_h	183	C	3	p	h	1	0	0
9663	1	10_p_h	183	C	4	p	h	1	0	0
9536	1	10_p_h	183	C	5	p	h	1	0	0
9631	1	10_p_h	183	C	6	p	h	1	0	0
9554	1	10_p_h	183	C	7	p	h	1	0	0
9839	1	10_p_h	183	C	8	p	h	1	0	0
6979	1	10_p_h	183	D	1	p	h	1	0	0
9935	1	10_p_h	183	D	2	p	h	1	0	0
9790	1	10_p_h	183	D	3	p	h	1	0	0
7102	1	10_p_h	183	D	4	p	h	1	0	0
7165	1	10_p_h	183	D	5	p	h	1	0	0
9928	1	10_p_h	183	D	6	p	h	1	0	0
9402	1	10_p_h	183	D	7	p	h	1	0	0
6188	1	10_p_h	183	D	8	p	h	1	0	0
9899	1	10_p_h	183	E	2	p	h	1	0	0
7026	1	10_p_h	183	E	3	p	h	1	0	0
9846	1	10_p_h	183	E	4	p	h	1	0	0
9507	1	10_p_h	183	E	5	p	h	1	0	0
7062	1	10_p_h	183	E	6	p	h	1	0	0
8357	1	10_p_h	183	E	7	p	h	1	0	0
6134	1	11_p_h	184	A	2	p	h	1	0	0
9881	1	11_p_h	184	A	3	p	h	1	0	0
6961	1	11_p_h	184	A	4	p	h	1	0	0
9898	1	11_p_h	184	A	5	p	h	1	0	0
9701	1	11_p_h	184	A	6	p	h	1	0	0
9427	1	11_p_h	184	A	7	p	h	1	0	0
9933	1	11_p_h	184	B	1	p	h	1	0	0
9925	1	11_p_h	184	B	2	p	h	1	0	0
5779	1	11_p_h	184	B	3	p	h	1	0	0
9543	1	11_p_h	184	B	4	p	h	1	0	0
9591	1	11_p_h	184	B	5	p	h	1	0	0
9584	1	11_p_h	184	B	6	p	h	1	0	0
5353	1	11_p_h	184	B	7	p	h	1	0	0
6929	1	11_p_h	184	B	8	p	h	1	0	0
9524	1	11_p_h	184	C	1	p	h	1	0	0
9894	1	11_p_h	184	C	2	p	h	1	0	0
9791	1	11_p_h	184	C	3	p	h	1	0	0
7282	1	11_p_h	184	C	4	p	h	1	0	0
9638	1	11_p_h	184	C	5	p	h	1	0	0
9399	1	11_p_h	184	C	6	p	h	1	0	0
9564	1	11_p_h	184	C	7	p	h	1	0	0
9601	1	11_p_h	184	C	8	p	h	1	0	0
9635	1	11_p_h	184	D	1	p	h	1	0	0
9609	1	11_p_h	184	D	2	p	h	1	0	0
9838	1	11_p_h	184	D	3	p	h	1	0	0
7186	1	11_p_h	184	D	4	p	h	1	0	0
7002	1	11_p_h	184	D	5	p	h	1	0	0
9720	1	11_p_h	184	D	6	p	h	1	0	0
6195	1	11_p_h	184	D	7	p	h	1	0	0
6111	1	11_p_h	184	D	8	p	h	1	0	0
8244	1	11_p_h	184	E	2	p	h	1	0	0
5486	1	11_p_h	184	E	3	p	h	1	0	0
6109	1	11_p_h	184	E	4	p	h	1	0	0
5741	1	11_p_h	184	E	5	p	h	1	0	0
9938	1	11_p_h	184	E	6	p	h	1	0	0
9641	1	11_p_h	184	E	7	p	h	1	0	0
