ACC_ID	SET	mean_Total_length_day001	mean_Total_length_day002	mean_Total_length_day003	mean_Total_length_day004	mean_Total_length_day005	mean_Euclidian_length_day001	mean_Euclidian_length_day002	mean_Euclidian_length_day003	mean_Euclidian_length_day004	mean_Euclidian_length_day005	mean_Root_tortuosity_day001	mean_Root_tortuosity_day002	mean_Root_tortuosity_day003	mean_Root_tortuosity_day004	mean_Root_tortuosity_day005	mean_Root_tortuosity_avg	mean_Root_growth_rate_day001-day002	mean_Root_growth_rate_day002-day003	mean_Root_growth_rate_day003-day004	mean_Root_growth_rate_day004-day005	mean_Root_growth_rate_avg	mean_Relative_root_growth_rate_day001-day002	mean_Relative_root_growth_rate_day002-day003	mean_Relative_root_growth_rate_day003-day004	mean_Relative_root_growth_rate_day004-day005	mean_Relative_root_growth_rate_avg	mean_Root_angle_day001	mean_Root_angle_day002	mean_Root_angle_day003	mean_Root_angle_day004	mean_Root_angle_day005	mean_Root_angle_avg	mean_Root_directional_equivalent_day001	mean_Root_directional_equivalent_day002	mean_Root_directional_equivalent_day003	mean_Root_directional_equivalent_day004	mean_Root_directional_equivalent_day005	mean_Root_directional_equivalent_avg	mean_Root_horizontal_index_day001	mean_Root_horizontal_index_day002	mean_Root_horizontal_index_day003	mean_Root_horizontal_index_day004	mean_Root_horizontal_index_day005	mean_Root_horizontal_index_avg	mean_Root_vertical_index_day001	mean_Root_vertical_index_day002	mean_Root_vertical_index_day003	mean_Root_vertical_index_day004	mean_Root_vertical_index_day005	mean_Root_vertical_index_avg	mean_Root_linearity_day001	mean_Root_linearity_day002	mean_Root_linearity_day003	mean_Root_linearity_day004	mean_Root_linearity_day005	mean_Root_linearity_avg	mean_Average_root_width_day001	mean_Average_root_width_day002	mean_Average_root_width_day003	mean_Average_root_width_day004	mean_Average_root_width_day005	mean_Average_root_width_avg	mean_Root_width_20_day001	mean_Root_width_20_day002	mean_Root_width_20_day003	mean_Root_width_20_day004	mean_Root_width_20_day005	mean_Root_width_20_avg	mean_Root_width_40_day001	mean_Root_width_40_day002	mean_Root_width_40_day003	mean_Root_width_40_day004	mean_Root_width_40_day005	mean_Root_width_40_avg	mean_Root_width_60_day001	mean_Root_width_60_day002	mean_Root_width_60_day003	mean_Root_width_60_day004	mean_Root_width_60_day005	mean_Root_width_60_avg	mean_Root_width_80_day001	mean_Root_width_80_day002	mean_Root_width_80_day003	mean_Root_width_80_day004	mean_Root_width_80_day005	mean_Root_width_80_avg	mean_Root_width_100_day001	mean_Root_width_100_day002	mean_Root_width_100_day003	mean_Root_width_100_day004	mean_Root_width_100_day005	mean_Root_width_100_avg
6040	5	112.7967778	284.7140526	415.4065	612.3558333	788.9746	104.2405	256.5443158	367.2533333	536.9842222	705.83235	1.083994738	1.110361653	1.143679204	1.168710573	1.120493466	1.130050714	164.8881875	149.3654706	173.7975	184.0693529	168.7225875	1.717153495	0.558267233	0.424810929	0.301353531	0.730875868	1.181611111	-1.116315789	-4.535555556	-3.647388889	-1.7906	-2.505895455	0.281388889	0.375526316	0.414888889	0.368111111	0.3491	0.354658333	4.855777778	14.32578947	19.94427778	22.4485	22.27265	16.65036136	30.12427778	73.45205263	103.9543889	154.3424444	203.96395	113.656872	0.61	0.667315789	0.522388889	0.437777778	0.475	0.513289394	5.1965	4.704473684	4.610666667	4.524388889	4.45445	4.708030303	6.630777778	6.072894737	5.557611111	5.357777778	4.987	5.635181818	5.662277778	4.541789474	4.532666667	4.461833333	4.3189	4.713696212	4.881833333	4.382210526	4.397777778	4.237555556	4.21085	4.445005303	4.597833333	4.316	4.178	4.244055556	4.3032	4.398155303	4.207722222	4.213	4.386611111	4.323055556	4.4521	4.350106061
6064	5	153.0825625	289.9658	447.4017333	619.4082667	804.5192941	135.8799375	257.0099333	405.8284	563.6814667	726.5936471	1.124867308	1.122893361	1.100139983	1.096369972	1.105445109	1.119384582	136.5372143	150.047	175.4765	187.618	162.4754792	0.984411562	0.567572341	0.403308854	0.30834591	0.555024168	-4.8774375	-6.066	-4.4086	-3.474066667	-4.771941176	-5.6381	0.301625	0.333066667	0.319866667	0.300333333	0.315588235	0.329395	7.902875	13.03693333	17.5044	19.4932	28.75894118	18.54054	39.0759375	74.9024	117.4435333	162.6609333	209.7795882	123.47461	0.5498125	0.580866667	0.588333333	0.546133333	0.626764706	0.6030875	5.3455625	4.864666667	4.870133333	4.731933333	4.628235294	4.8966075	6.863875	5.7428	5.744733333	5.520666667	5.309058824	5.90859	5.7121875	4.923533333	4.709133333	4.626866667	4.471058824	4.9108225	4.817125	4.603133333	4.717133333	4.5812	4.376823529	4.5776675	4.8619375	4.4512	4.6566	4.378733333	4.381	4.53452	4.4685	4.602466667	4.524866667	4.552133333	4.603235294	4.550905
6074	5	110.1422857	205.6183	298.1208	398.472	528.6011667	101.1239286	180.455	263.46125	363.6005	468.0797222	1.087903571	1.177471426	1.163481281	1.095746464	1.147445149	1.152546147	109.5392143	92.5025	99.67777778	128.5091875	104.3040708	1.051458054	0.46682358	0.338511469	0.325354403	0.515592449	16.61614286	-0.26515	-2.16795	-5.9395	-6.382	0.431309167	0.284785714	0.33155	0.3103	0.2865	0.315666667	0.309345	6.638	13.63895	13.65245	16.47538889	24.14911111	15.03138333	27.978	51.0169	76.6884	104.4582778	136.4878889	80.35817833	0.575142857	0.5821	0.57135	0.599	0.6205	0.575766667	4.587214286	4.07895	3.83365	3.806611111	3.829777778	3.95268	5.793571429	4.68195	4.52695	4.395277778	4.379777778	4.692485	4.721285714	4.2227	3.91835	3.683444444	3.590111111	3.941518333	4.137428571	4.017	3.5944	3.558277778	3.606277778	3.7100125	4.278071429	3.7916	3.5579	3.611333333	3.683388889	3.706490833	4.011642857	3.6745	3.56895	3.784055556	3.888166667	3.711425
6730	1	77.23336842	198.10625	344.4804444	465.2915333	582.9580556	71.06331579	178.86725	306.5821667	410.248	518.9398333	1.085438739	1.104770679	1.123290597	1.136254911	1.124501874	1.112202547	132.7655556	148.7667778	119.2927333	116.3077857	133.9177708	2.758686512	0.917689862	0.350081188	0.248347455	1.307036057	-3.860578947	-9.15625	-11.08016667	-13.14713333	-14.249	-9.288943651	0.265315789	0.38805	0.414277778	0.439133333	0.403277778	0.373563492	3.841210526	13.94725	26.66733333	35.82426667	43.6385	23.16070556	20.53210526	49.84845	85.41644444	114.7584	145.3408333	78.52205238	0.633789474	0.68755	0.806277778	0.814133333	0.812111111	0.735357143	4.992894737	4.6822	4.508277778	4.102266667	4.633388889	4.635476984	6.752526316	6.2122	5.910111111	4.967933333	5.697611111	5.981751587	5.411157895	4.70815	4.452222222	4.107933333	4.531888889	4.710328571	4.697	4.27615	4.200277778	3.777866667	4.270611111	4.293578571	4.247210526	4.1582	3.943055556	3.768066667	4.270166667	4.12032381	3.865421053	4.06405	4.039833333	3.8892	4.397055556	4.075072222
6898	2	241.7935455	386.692	502.247125	644.1418889	852.1788571	217.0191818	347.2484444	452.25325	579.8975556	767.6821429	1.109716833	1.110715424	1.108522199	1.110319424	1.109383463	1.104422205	145.131375	140.1476667	131.8287143	179.2141429	145.8809333	0.588158899	0.370929996	0.265670397	0.264293759	0.394225093	1.334	-3.086111111	-4.26475	-6.504555556	-6.513571429	-2.213745238	0.349363636	0.354111111	0.330875	0.386666667	0.365	0.356507143	10.68663636	15.88233333	22.237375	30.35144444	35.941	18.99199762	62.63563636	101.2305556	131.161625	166.7775556	220.2618571	114.3404881	0.462	0.503222222	0.658125	0.774888889	0.829857143	0.59270119	4.631818182	4.754888889	4.737625	4.569111111	4.486285714	4.585077381	6.403	6.543888889	6.472375	5.702555556	5.574857143	6.109403571	4.817545455	4.540555556	4.60825	4.312222222	4.193	4.430836905	4.298909091	4.270555556	4.240625	4.395777778	4.378857143	4.237308333	3.873818182	4.170555556	4.26625	4.281444444	4.076714286	4.133325	3.771909091	4.245333333	4.1025	4.152777778	4.208	4.014735714
6899	1	167.8589524	335.4191429	478.7410952	596.2235556	736.6690526	154.3220476	308.6007143	439.740619	548.6063889	677.2822632	1.087949603	1.087296855	1.088652547	1.086930304	1.08745836	1.086901858	173.3497	148.10105	121.9991667	145.6822353	150.134678	1.14649067	0.465219436	0.260714825	0.244318703	0.562458764	-2.150238095	-2.848190476	-3.349952381	-4.649944444	-4.096736842	-3.01529697	0.267904762	0.248761905	0.250619048	0.247388889	0.256315789	0.252384091	6.885904762	12.28309524	15.11471429	17.412	20.42426316	13.90601591	44.79747619	89.2397619	127.8857619	159.1820556	196.8453684	119.5636598	0.628	0.563428571	0.553047619	0.632055556	0.656526316	0.590556818	5.248714286	4.669571429	4.454619048	4.078666667	4.636368421	4.609384091	7.608809524	6.678333333	5.926	5.288222222	5.936315789	6.330104545	5.540285714	4.61652381	4.455190476	4.047611111	4.581473684	4.638677273	4.548714286	4.269857143	4.099333333	3.787722222	4.314263158	4.183068939	4.285952381	3.927571429	3.894571429	3.6645	4.117421053	3.953134091	4.256904762	3.857904762	3.895904762	3.605222222	4.232842105	3.941379545
6903	1	143.9699	316.54525	478.7070476	632.0728	793.5983158	130.9922	281.4438	431.7970476	573.1617	722.7177368	1.096359682	1.136592554	1.11866485	1.108485556	1.100999779	1.110326656	173.0734211	162.9382	145.68515	171.0804706	161.541869	1.276696348	0.519941545	0.300005818	0.268421372	0.606162645	9.972	-6.2585	-5.091285714	-4.12255	-4.984736842	-2.39065303	0.3301	0.29775	0.259809524	0.2549	0.252315789	0.276544697	9.1106	14.3319	18.3317619	19.9679	24.55047368	17.46348333	35.90665	81.55715	125.741	167.3003	210.8834211	125.4456129	0.61615	0.4571	0.58347619	0.53615	0.588421053	0.564614394	4.8784	4.3109	4.263761905	3.91185	4.520263158	4.375558333	6.36655	5.3584	5.214142857	4.79035	5.514631579	5.468281061	5.0052	4.3318	4.353095238	3.8909	4.360421053	4.363530303	4.44415	4.14435	4.000904762	3.7055	4.242315789	4.110157576	4.37945	3.8795	3.884380952	3.57595	4.227736842	3.979222727	4.19225	3.84045	3.867714286	3.5964	4.256631579	3.956075
6904	1	112.46565	296.8033333	470.0232857	608.97635	790.0386667	102.63195	270.4269524	430.3779524	557.21065	733.7464444	1.095191822	1.110295097	1.102084121	1.099089521	1.078361802	1.098718739	173.79465	175.0433	149.4383889	167.1144	164.6432391	1.717785688	0.624942182	0.330640417	0.279034833	0.763508047	2.9002	-5.197285714	-5.196761905	-3.46905	-2.7445	-2.633473611	0.27885	0.26452381	0.239619048	0.21785	0.211833333	0.243032639	6.38585	11.04714286	14.07761905	14.70175	17.93216667	12.79798194	28.493	77.9372381	125.4019524	163.9532	216.4196667	124.0994139	0.6469	0.475904762	0.472428571	0.39475	0.430888889	0.486864583	5.22065	4.913952381	4.647285714	4.2112	4.733777778	4.767897917	6.6571	6.680333333	5.891	5.45025	6.324888889	6.202934028	5.6763	4.879714286	4.684571429	4.27475	4.566944444	4.823376389	4.89585	4.495809524	4.367333333	3.89735	4.309722222	4.410875	4.5516	4.318238095	4.146	3.74315	4.133444444	4.22839375	4.3162	4.199714286	4.147809524	3.6922	4.335166667	4.174446528
6906	1	129.35455	245.5507619	362.595381	474.3689524	597.9244211	118.1154	223.5022381	333.3108571	436.0559524	553.2888421	1.094080452	1.096401564	1.086836775	1.088483941	1.08086116	1.087973639	126.6904737	117.044619	107.45245	124.1978421	118.3967727	1.050330761	0.502823495	0.291556176	0.263093488	0.537806372	-0.083	-3.783190476	-4.566428571	-5.345333333	-5.445105263	-3.611834783	0.2891	0.285190476	0.259761905	0.256380952	0.242736842	0.2631	6.23125	10.98933333	16.16028571	19.57352381	22.34489474	14.49960652	34.14495	64.51228571	96.1242381	126.0745714	159.8695263	93.1366	0.65135	0.562428571	0.641095238	0.694714286	0.731052632	0.629382609	5.1946	4.591666667	4.36147619	4.085190476	4.622368421	4.643521739	7.65405	6.407380952	5.97647619	5.468190476	6.165736842	6.448104348	5.4928	4.599619048	4.151619048	3.869190476	4.410526316	4.627391304	4.63965	3.89247619	3.967333333	3.862047619	4.222578947	4.171930435	4.11945	3.963285714	3.925095238	3.623238095	4.108578947	3.993463043	4.08525	4.097238095	3.784333333	3.602285714	4.205947368	3.978467391
6907	1	78.55088235	240.0881176	394.67395	505.0573125	672.88945	72.77876471	218.5032941	358.07615	456.6646875	607.72045	1.071963381	1.09566537	1.102604408	1.107407774	1.112469119	1.09691985	164.2414667	175.2702353	135.801375	145.3922143	159.2035458	5.888418832	0.830767155	0.653092196	0.347769001	1.729558833	-6.148470588	1.612235294	-1.8609	-3.517	-6.73095	-3.680725758	0.256588235	0.334823529	0.3115	0.3238125	0.3044	0.300070455	4.166588235	17.82129412	23.4933	28.81625	33.6411	21.9827053	20.80352941	60.428	101.63665	129.6366875	173.8975	104.7596992	0.623375	0.776176471	0.6563	0.6495	0.64265	0.679062121	4.732411765	4.562352941	4.30835	4.06925	4.53175	4.461091667	5.909294118	6.041647059	5.50195	4.6831875	5.1963	5.470965909	5.105875	4.539705882	4.19715	3.9869375	4.32375	4.40185	4.516882353	4.227882353	3.9583	3.835625	4.3353	4.197744697	4.2258125	4.076764706	3.92675	3.9105	4.3592	4.151871212	4.000117647	3.928	3.96475	3.93175	4.4446	4.0942
6909	1	161.4745714	313.9280952	457.6149545	579.91155	741.798619	149.7755714	290.8450952	423.6157273	535.64035	685.6700952	1.077560121	1.078136971	1.079494654	1.090256196	1.085366011	1.087220499	152.4535238	143.5422381	134.8392632	156.7984211	146.6737428	1.010627931	0.466853847	0.29393816	0.279643715	0.52995804	-0.560142857	-0.759761905	-0.899545455	-1.58805	-0.975047619	-1.654471014	0.248047619	0.225142857	0.231272727	0.23105	0.226714286	0.238214493	7.883666667	11.15352381	14.09918182	15.68005	16.90890476	13.38067391	42.849	84.15357143	122.5842273	155.67585	199.5010476	119.4477101	0.715142857	0.600666667	0.562454545	0.4854	0.464809524	0.562137681	4.595190476	4.218190476	4.0945	3.71495	4.362761905	4.197357971	5.989380952	5.836761905	5.498136364	5.09685	6.063142857	5.662116667	4.964285714	4.331761905	4.062181818	3.55605	4.088571429	4.216300725	4.314095238	3.758047619	3.635727273	3.3095	3.961190476	3.79937971	3.899904762	3.497238095	3.602590909	3.32885	3.847809524	3.648001449	3.807666667	3.666904762	3.675454545	3.2847	3.854095238	3.661242754
6910	1	201.8790476	350.0065455	461.4367727	554.2547143	671.1405	186.0554286	324.0450455	427.6681364	514.0059048	622.06085	1.083000597	1.079362158	1.078659773	1.079468591	1.081224847	1.080410349	142.2370476	111.4302273	91.65742857	124.7213158	117.0521932	0.728720005	0.319269368	0.195712941	0.221273391	0.369231899	-4.831	-5.293227273	-5.551590909	-5.390047619	-4.57695	-5.41352197	0.240714286	0.235	0.231818182	0.235904762	0.23405	0.237155303	6.514952381	12.07995455	15.53763636	18.60209524	20.15615	15.06928712	53.94166667	93.19995455	123.1985	148.4589524	180.4907	119.2844856	0.394142857	0.624136364	0.627772727	0.642714286	0.66095	0.602594697	5.26847619	4.869136364	4.578772727	4.231666667	4.6886	4.740890152	6.917428571	7.096409091	6.596136364	6.093047619	6.65375	6.693375	5.916428571	5.166454545	4.632318182	4.185952381	4.49615	4.902459848	5.03947619	4.205954545	4.012636364	3.677047619	4.1471	4.228987121	4.32252381	3.923181818	3.781681818	3.541	4.0157	3.92402803	4.156285714	3.953954545	3.874772727	3.659285714	4.1307	3.958033333
6911	1	160.3497143	331.0972174	496.1822609	657.7553043	857.3635	145.2889524	293.5191739	439.2577826	577.8736087	748.42915	1.104060525	1.13031664	1.132078024	1.140996586	1.148966226	1.127499686	160.6933	164.9006364	161.5730435	196.49705	168.0665543	1.071080603	0.504558154	0.32865866	0.30431572	0.527947224	-3.625047619	-10.9196087	-14.86165217	-16.99913043	-17.89475	-12.35511319	0.472809524	0.482	0.481434783	0.504173913	0.4983	0.473370139	13.88533333	26.74586957	41.66643478	60.625	83.1093	42.89811736	39.12109524	80.61847826	120.6524348	159.6518261	206.6715	120.3753715	0.71252381	0.662130435	0.671217391	0.743913043	0.82615	0.713254861	4.876	4.736608696	4.610347826	4.378173913	5.0841	4.665709028	6.093142857	6.172086957	5.701043478	4.952043478	6.181	5.848854167	5.015142857	4.70973913	4.304304348	4.018173913	4.57365	4.466431944	4.658714286	4.220043478	4.15326087	4.206826087	4.88205	4.320522917	4.373666667	4.246347826	4.327391304	4.352086957	4.98065	4.34314375	4.235666667	4.335347826	4.565391304	4.361869565	4.8026	4.348341667
6913	6	268.0555217	477.9215455	623.3209167	820.2350833	1037.912591	248.1146522	444.6223636	580.3399167	763.860125	967.0511364	1.081283704	1.074489123	1.074284913	1.076396756	1.073341497	1.077601637	206.8022273	173.7076364	196.9141667	200.6466364	193.8533507	0.766559016	0.364269708	0.342934877	0.240246242	0.447048284	-7.747043478	-5.631590909	-4.726333333	-6.105416667	-6.434590909	-5.892195833	0.278043478	0.228454545	0.232791667	0.225083333	0.228545455	0.24510625	14.39521739	20.01172727	22.211875	27.29783333	32.92368182	23.4975875	70.47526087	127.5193182	166.556625	219.1680417	277.917	168.9239	0.683347826	0.684363636	0.623333333	0.651791667	0.739409091	0.680458333	4.607869565	4.356636364	4.412166667	4.329958333	4.359863636	4.435139583	5.474434783	5.018727273	4.980583333	4.889	4.698909091	5.021633333	4.497130435	4.394363636	4.434583333	4.265833333	4.247090909	4.40534375	4.386478261	4.2015	4.216208333	4.057625	4.178818182	4.225475	4.389391304	4.053409091	4.154791667	4.152541667	4.284	4.229610417	4.294130435	4.113181818	4.272666667	4.285208333	4.390409091	4.2929875
6915	5	152.7269286	289.4671667	411.9876923	564.2593571	712.3553636	133.8226429	251.19025	357.9943846	499.7647857	645.0762727	1.13948135	1.15120015	1.151940789	1.128359469	1.102061179	1.133307013	136.7726364	117.4143	148.7389167	158.0428182	139.9673389	1.121660379	0.416809903	0.361069495	0.286219853	0.506894493	-2.109714286	-3.122333333	-4.406846154	-3.801285714	-3.650272727	-3.281909375	0.394571429	0.377083333	0.364076923	0.3345	0.260272727	0.345547917	7.335428571	13.60958333	15.89184615	17.012	17.927	13.63671458	39.291	73.72883333	106.1869231	146.2740714	188.5834545	105.3218083	0.412214286	0.425083333	0.471076923	0.461142857	0.469090909	0.452276042	5.164071429	4.778916667	4.544461538	4.594785714	4.315090909	4.742597917	7.046428571	6.204583333	5.994923077	5.675928571	5.154545455	6.351983333	5.380214286	4.806	4.452923077	4.369428571	4.179818182	4.623297917	4.915714286	4.47025	4.132923077	4.290642857	4.005454545	4.361272917	4.385	4.250666667	4.008538462	4.263285714	4.100090909	4.18451875	4.100357143	4.162333333	4.135153846	4.375928571	4.134909091	4.201153125
6916	1	149.9367143	363.9342609	564.0203158	678.2206875	829.1281429	137.687619	329.8734348	509.2197895	609.0340625	743.979	1.082742176	1.102871522	1.107061933	1.113506312	1.114668029	1.100679372	213.5871429	188.1876316	131.2428	134.3843333	180.3114928	1.655521662	0.512421	0.239397615	0.196456773	0.962582414	-1.284904762	-3.961173913	-6.561947368	-8.400125	-9.124142857	-4.605013768	0.284666667	0.313217391	0.311105263	0.3459375	0.341857143	0.308294928	8.804714286	18.2786087	23.19363158	31.194875	43.81157143	21.72607391	39.08880952	94.75078261	146.6106842	174.685625	212.6437857	117.7586783	0.719619048	0.589565217	0.630947368	0.688375	0.726928571	0.655869565	5.328380952	4.718217391	4.441421053	4.331625	4.618857143	4.734952899	7.592761905	6.413782609	5.821157895	5.5575	5.7	6.328476087	5.752	4.581347826	4.299421053	4.1330625	4.444428571	4.710166667	4.718238095	4.239478261	4.033842105	4.0480625	4.340714286	4.303414493	4.386238095	4.146304348	3.927789474	4.00325	4.350285714	4.183966667	4.206285714	4.209130435	4.123052632	3.9154375	4.258071429	4.151213043
6918	6	247.0339444	501.48265	700.9393889	928.4324737	1111.51095	225.0073889	454.57585	639.5287222	850.4945789	1021.17415	1.103545153	1.109213312	1.099569823	1.093215305	1.089149623	1.105831132	241.2872941	198.9580588	212.6705294	199.726	214.2370476	0.960962127	0.40189876	0.300268628	0.21728284	0.476233507	3.659666667	-6.80035	-7.439388889	-6.984210526	-6.49865	1.600897826	0.286388889	0.3061	0.278166667	0.262789474	0.24645	0.270753623	14.77605556	29.0139	34.82011111	37.89268421	42.51255	31.34532826	64.26722222	129.0058	182.0252778	244.0255789	294.51265	185.6398797	0.608888889	0.7024	0.721611111	0.705473684	0.703	0.683647826	5.177388889	4.88795	4.701277778	4.519210526	4.4515	4.767432609	5.912388889	5.8363	5.530777778	5.427157895	5.4538	5.677153623	5.348166667	5.0568	5.070833333	4.700263158	4.48015	4.890727536	4.989055556	4.91685	4.424111111	4.229894737	4.11205	4.569271014	5.050166667	4.3569	4.241222222	4.109947368	4.07685	4.409072464	4.585444444	4.27345	4.239444444	4.129157895	4.135	4.290195652
6919	1	178.86055	339.0704	497.4715714	625.9405625	746.6235263	164.61845	305.2535	445.518381	559.9655625	673.6105263	1.085774407	1.112265879	1.120697461	1.1203786	1.108717022	1.107840639	166.8518421	151.39475	121.14725	130.9335385	144.4210794	1.006747772	0.452606635	0.243098469	0.208646506	0.531688912	-6.73225	-12.1537	-15.60990476	-15.8304375	-14.49505263	-13.38920217	0.2982	0.36135	0.408095238	0.407875	0.366421053	0.366635507	10.02115	23.58975	40.4032381	54.303	62.01626316	38.96621522	46.73435	85.9721	123.8597619	154.5281875	187.8138947	121.2513232	0.7001	0.7362	0.817666667	0.8363125	0.910947368	0.816267391	4.8721	4.5442	4.432047619	4.1323125	4.551368421	4.505542029	6.52855	6.1084	5.961428571	5.384375	5.733631579	5.897918841	5.1797	4.36115	4.178238095	3.8464375	4.333947368	4.421771014	4.40065	4.09035	4.010714286	3.8579375	4.377947368	4.156068841	4.1224	3.9251	4.00647619	3.836125	4.273631579	4.022475362	4.1303	4.23745	4.002952381	3.73675	4.038052632	4.030178986
6920	5	92.68525	249.4441429	371.1767	486.4726429	621.2476667	79.419	204.2429286	320.3436	404.8219286	519.9278333	1.148148251	1.217787179	1.15628383	1.21772041	1.213159443	1.200921053	157.0930833	132.2209	127.646	132.3089167	140.7607611	2.531396341	0.612665515	0.358325861	0.290875532	1.030973691	6.141416667	1.9305	-1.4204	-2.067428571	-5.513916667	0.636946667	0.478833333	0.452714286	0.3631	0.399142857	0.384166667	0.426733333	8.1455	17.76835714	20.0748	25.54885714	32.63066667	20.64850778	21.01925	56.39721429	92.6843	116.3598571	149.4433333	83.93002667	0.58825	0.65	0.6096	0.552142857	0.595166667	0.584372222	4.622583333	4.887285714	4.3707	4.355785714	4.10375	4.516216667	5.8075	6.441571429	5.56	5.445714286	5.255916667	5.81516	4.998916667	5.398928571	4.6221	4.463	4.04925	4.727301111	4.424916667	4.284	3.9677	4.083928571	3.693916667	4.135288889	4.314333333	4.1515	3.9005	3.7985	3.733583333	3.996504444	3.559833333	4.154285714	3.8021	3.988428571	3.785833333	3.903114444
6921	5	79.7992	201.1574167	388.2142	564.102125	716.2488571	74.95	178.8631667	339.8784	482.559875	631.3702857	1.071363392	1.12694461	1.137931997	1.163687419	1.133602617	1.125294706	147.8856	165.3892	166.261375	129.6411429	154.9571667	2.261203615	0.816843582	0.455560759	0.229060874	0.895705258	-4.2604	-1.228916667	-4.1297	-7.881125	-6.76	-1.868225	0.3226	0.383583333	0.3974	0.401375	0.366142857	0.374311111	4.0928	10.22416667	16.5201	21.29725	26.72771429	14.19834028	21.7088	51.33266667	99.0747	141.32625	182.5264286	86.33812361	0.9174	0.558916667	0.4041	0.421	0.516285714	0.578319444	4.7702	4.948416667	4.5445	4.276375	4.014285714	4.568919444	5.2088	7.180416667	5.8332	5.447125	4.599571429	5.932281944	5.1138	5.06525	4.4677	4.015625	3.809142857	4.563175	4.8226	4.387416667	4.2481	3.819	3.807142857	4.224918056	4.7684	4.174833333	4.0001	4.033875	3.988571429	4.152206944	3.9206	3.92925	4.1726	4.06825	3.866857143	3.972302778
6922	2	184.3901053	301.1113158	435.9718462	535.5606	638.37275	162.5807368	269.4378421	393.9766923	487.1225333	581.3905	1.131396456	1.116113012	1.106363364	1.101243815	1.101118582	1.111937873	127.0782353	106.3714167	118.1049167	133.18275	123.04475	0.706922454	0.32222024	0.281608735	0.272508489	0.502535493	-5.429736842	-4.355052632	-0.121461538	-1.878866667	-1.26525	-3.169672222	0.383157895	0.368157895	0.321846154	0.330133333	0.332	0.363330159	9.597842105	10.77573684	13.13176923	13.3414	14.30475	11.36096667	47.28873684	78.97478947	114.9073846	141.9484667	170.0068333	92.54669365	0.483736842	0.484578947	0.465615385	0.496666667	0.445916667	0.5086	4.518368421	4.656736842	4.495538462	4.426466667	4.256416667	4.440583333	6.057578947	6.178578947	6.120076923	5.676133333	5.248583333	5.663457143	4.788578947	4.617789474	4.352846154	4.104866667	4.042333333	4.39594127	4.065578947	4.308947368	4.080153846	4.062066667	3.88325	4.112330952	3.908105263	4.199894737	3.931769231	4.067733333	3.986333333	4.080584127	3.779210526	3.977315789	3.993230769	4.223866667	4.121333333	3.953438889
6923	2	99.80565	205.55985	330.9119	452.5910588	591.5887857	91.43955	188.44995	302.0553	419.2598235	544.0730714	1.09463339	1.101305108	1.101449002	1.078998233	1.09186778	1.092350069	113.4435	125.6399474	124.984875	144.0744167	126.9004924	1.514987243	1.117783831	0.406441815	0.328127684	0.949816999	1.77535	-3.22965	-3.25245	-2.378411765	-3.288785714	-1.791117424	0.29125	0.28065	0.253	0.261705882	0.279214286	0.269744697	4.57195	8.0296	11.4805	12.71817647	16.84814286	10.02743939	26.555	54.866	88.5039	121.9376471	157.961	83.06494773	0.56015	0.589	0.61205	0.583235294	0.618357143	0.592956818	4.80925	4.5525	4.26795	4.479705882	4.5285	4.522051515	6.1613	5.3119	5.171	5.289647059	5.398714286	5.460636364	5.0718	4.70075	4.13345	4.327411765	4.188071429	4.502578788	4.59345	4.4244	4.0419	4.194235294	4.226	4.296522727	4.3495	4.17105	3.9883	4.224588235	4.340428571	4.204997727	3.8758	4.1502	4.00445	4.365235294	4.490071429	4.146144697
6924	2	64.22472727	168.365	285.0249474	436.7314762	572.65555	56.90463636	155.4002353	263.5535263	401.916	528.67465	1.110229064	1.078956136	1.082215321	1.086158035	1.083031428	1.088909528	126.9957778	140.1627143	144.0889444	137.1287778	139.7858492	3.83601892	1.16967516	0.573605222	0.339100299	1.013320874	-0.715	1.782117647	0.149842105	-3.176714286	-3.88255	-2.024133333	0.288727273	0.278352941	0.251894737	0.30547619	0.3128	0.295395139	3.253	5.847588235	8.606105263	13.5952381	16.3697	11.06844792	17.12063636	45.23270588	76.85347368	116.238619	152.89185	90.33479722	0.610181818	0.604823529	0.574	0.534285714	0.61145	0.604388194	4.609454545	4.450588235	4.103368421	4.493380952	4.43665	4.3955875	5.820454545	5.461882353	5.274894737	5.111190476	5.0532	5.286320139	5.069363636	4.444529412	3.846421053	4.238190476	4.08535	4.250191667	4.544	4.116470588	3.805210526	4.266571429	4.3526	4.203363889	4.080818182	4.180529412	3.665105263	4.305809524	4.25875	4.104038889	3.517090909	4.048882353	3.922947368	4.545190476	4.43325	4.131736806
