"","id","polint","polqua","polslo"
"126","9526","0.314312648211306","0.000164989297821041","-4.29317551504087e-05"
"127","9527","-0.248416107229044","-0.000178953117250983","-2.06790275359497e-05"
"128","9528","0.345374029215476","0.000846203155613997","4.52081233631675e-05"
"129","9529","0.0571073905422194","0.00022458701551596","6.36020671669952e-05"
"130","9534","-0.705228594473396","0.000142864821899842","-3.49673082152142e-05"
"131","9535","-0.501427775197334","0.00058363676916682","4.40590260271815e-05"
"132","9537","-0.743951537373659","0.000231954182949555","5.80730038567714e-05"
"133","9539","0.394617610429092","0.000159379361996765","-2.05869006818814e-05"
"134","9542","0.102618874455671","-0.000759278208094192","-1.02422262204975e-05"
"135","9544","0.214055430402474","-1.98089955656636e-05","3.54503544996201e-06"
"136","9546","0.218576975872446","0.000285894889491581","3.51672767789437e-05"
"137","9547","-0.494009988750449","4.93773201707099e-05","-1.29388075438253e-05"
"138","9548","0.26945615351251","7.8365189101223e-05","1.90112673783435e-05"
"139","9549","-0.953013722218082","0.000100852241485675","-2.28348297750509e-05"
"140","9553","-0.119749838450389","6.83444813233384e-05","1.95947379768688e-05"
"141","9555","-0.0120077016726309","8.87746610040031e-05","-2.58847793719897e-05"
"142","9557","0.546576359828999","-8.28865828066475e-05","4.90409295531348e-05"
"143","9559","0.94209067203352","-0.000486845737808058","-2.06753382944856e-06"
"144","9560","0.096097791341259","-0.000602090814020928","-2.32267997331119e-05"
"145","9562","0.398325285720693","0.000171670281681493","2.79705364990224e-05"
"146","9564","-0.657683776171972","-9.20622406791797e-05","-5.02491540658331e-05"
"147","9565","-0.151609753004117","0.000284712610247817","2.18583601369522e-05"
"148","9567","0.061583130706312","-7.9188048155197e-05","1.33589808685532e-05"
"149","9568","-0.296887373747984","-0.000325351465379768","-1.04909121941829e-05"
"150","9574","-0.542399739788714","-2.96217910271342e-05","-3.19101587396427e-05"
"151","9576","-0.62299932391126","-0.000101967507016163","-3.79915356961662e-05"
"152","9577","-0.584158088815205","-0.00015890849294733","3.26770350892915e-06"
"153","9579","-0.241609175559858","0.00010894916351347","-3.03080687272395e-05"
"154","9581","0.116001758358445","0.000545156543052623","2.19754124296289e-05"
"155","9582","0.943772596376097","-1.85412783208748e-05","1.30465292922972e-05"
"156","9584","0.120352199712537","0.00010780309380939","8.8748103148051e-06"
"157","9586","0.399170424425344","0.000482000948938508","5.18810205140387e-05"
"158","9587","-0.383012110054357","0.000370360922620515","-3.17190808964875e-06"
"159","9589","0.396919180243517","2.36224540438816e-06","4.2563995731325e-05"
"160","9591","0.137458385967955","-0.000104283308814735","1.93871637194743e-05"
"161","9594","-0.214639287630964","0.000247274685954684","-1.1090520663162e-05"
"162","9595","0.527165868038771","0.000107894278151483","-1.25168170149941e-06"
"163","9597","-0.0201794902954404","-0.000173547969825555","-5.44575374082408e-06"
"164","9598","-0.0689079076171563","0.000105593160050294","-5.03861348976533e-07"
"165","9600","-0.0775644335588409","-6.78674341439214e-05","1.71895680432088e-05"
"166","9602","0.121727924070414","0.00010171547513992","-6.74390634622393e-06"
"167","9606","-0.816584417475439","5.37328256615887e-05","-4.60793396584613e-05"
"168","9612","0.190920317617189","-0.000333973690380249","-4.01950497674223e-05"
"169","9619","0.488131383972441","-0.000235989430822671","-4.82127409780519e-05"
"170","9625","0.45581743013025","-2.69081045636262e-05","8.20067240683163e-07"
"171","9629","0.7526506578664","-3.00618863018868e-05","-1.73336972892918e-05"
"172","9632","0.338832942759022","8.43366315013242e-05","-1.83375750771811e-06"
"173","9634","0.683667167093793","-0.000184277257987887","1.89239834770473e-05"
"174","9637","0.236293292280254","0.000148198325892122","-9.39080309638104e-06"
"175","9640","-1.02689379382277","0.000402022578395956","1.61464383835615e-05"
"176","9643","0.0590345724312196","0.000192130254301517","-3.31334474049239e-05"
"177","9649","-0.359835877855261","0.00013520419102072","4.58591805767616e-05"
"178","9653","-0.124809111850466","0.000496494833804483","4.32919851424419e-05"
"179","9657","-0.206190569179503","0.000230912685925169","2.30662588795028e-05"
"180","9659","-0.65985423207139","0.000351482963871968","3.96464101586728e-05"
"181","9697","0.560974888988697","-0.000166226386696777","1.54737968031719e-05"
"182","9698","-0.549860464792272","0.000106164253045126","7.28578035095958e-06"
"183","9699","0.866508730276643","-0.000160870605345309","1.35824737351765e-05"
"184","9713","0.398533809836353","-0.00042209171473676","-2.11334933162315e-05"
"185","9716","0.302283109949485","0.000285478728448751","3.70748396798133e-05"
"186","9719","0.127558009500444","0.00028294500928362","-3.84258480786687e-05"
"187","9723","0.674091288384555","-7.00095077387535e-05","7.78811642076896e-06"
"188","9726","-0.769350448964168","0.000342154268188356","1.09590013852196e-05"
"189","9736","0.729186190912408","-0.000277734469270276","4.32498182562126e-06"
"190","9737","-0.202379898249322","0.000119604873842239","-3.70282192801273e-05"
"191","9739","1.44407169745082","-0.000331729253100817","4.65496731573517e-05"
"192","9741","-1.77019735513645","0.000299272341748295","-2.5026331705794e-05"
"193","9743","-0.528888260831205","0.00031228913358342","2.46495143629239e-05"
"194","9748","-1.03406786881274","3.75939491876187e-05","1.58682266763203e-05"
"195","9749","-0.367889555527917","0.000335836794170358","1.94162797293458e-05"
"196","9758","-0.306379550395724","0.000244487564866141","-7.91291737132389e-06"
"197","9759","-0.0362178620808221","-8.10442737622969e-05","-3.32974251940617e-05"
"198","9766","-0.0780474952882003","-0.000648570148816179","-4.31942163391441e-05"
"199","9769","-1.42687224490476","0.000457040884001018","-3.34213927612791e-05"
"200","9774","0.657350893079717","-0.000778863606768281","2.75109799825846e-05"
"201","9775","0.240400054388088","-0.000436183234358465","-3.99489600899008e-05"
"202","9779","0.613936916004713","-0.000819325036470556","-5.6043758708671e-05"
"203","9781","-0.0965663967310518","-0.000107736101148658","-2.21596672916191e-05"
"204","9782","0.271376240686904","-4.26536228022498e-05","-3.23365506767336e-05"
"205","9784","0.56876795082968","-0.000634694435951057","1.04214285937856e-05"
"206","9803","-0.202122239732604","0.000164154254376518","1.52198998252102e-05"
"207","9804","-0.101869334145466","-8.49436361333379e-05","-3.79914708909447e-05"
"208","9813","-1.11419578448892","-0.000278834123270203","-1.7517428179107e-05"
"209","9814","0.56055007831967","5.59870174202197e-05","1.50788912441792e-05"
"210","9910","-0.348428275711204","0.00019808424947788","-1.357207190305e-05"
"211","9920","-2.01042067665642","5.88242785730865e-05","-6.71871133828792e-05"
"212","9925","-0.260418058777006","-0.00036867630271403","-9.87554054643034e-06"
"213","9933","-0.0803053617126905","0.000109720650324027","4.25062444487797e-05"
"214","9941","0.016105320612354","-0.000201176056879851","3.38719570009855e-05"
"215","9944","-0.256263691350735","0.000261617612633027","-1.37383014227342e-05"
"216","9992","0.249242809086298","0.000485289723124356","2.76911162674021e-05"
