tg_ecotypeid,name,country,sitename,latitude,longitude,collector,collectiondate,release_status,seq_by,picture,CS_number
9627,Kolyv-5,RUS,,51.32,82.55,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9627.png,CS76979
9628,Kolyv-6,RUS,,51.33,82.54,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9628.png,CS76980
9629,K-oze-1,RUS,,51.35,82.18,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9629.png,CS76957
9630,K-oze-3,RUS,,51.34,82.16,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9630.png,CS76958
9631,Lebja-1,RUS,,51.65,80.79,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9631.png,CS77015
9632,Lebja-2,RUS,,51.67,80.82,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9632.png,CS77016
9633,Lebja-4,RUS,,51.63,80.83,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9633.png,CS77017
9634,Masl-1,RUS,,54.13,81.31,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9634.png,CS77073
9635,Nosov-1,RUS,,51.87,80.6,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9635.png,CS77130
9636,Noveg-1,RUS,,51.75,80.82,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9636.png,CS77131
9637,Noveg-2,RUS,,51.77,80.85,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9637.png,CS77132
9638,Noveg-3,RUS,,51.73,80.86,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9638.png,CS77133
9639,Panke-1,RUS,,53.82,80.31,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9639.png,CS77162
9640,Rakit-1,RUS,,51.87,80.06,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9640.png,CS77202
9641,Rakit-2,RUS,,51.9,80.06,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9641.png,CS77203
9642,Rakit-3,RUS,,51.84,80.06,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9642.png,CS77204
9643,Sever-1,RUS,,52.1,79.31,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9643.png,CS77245
9644,Zupan-1,CRO,,45.07,18.72,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9644.png,CS78882
9645,Gradi-1,CRO,,45.17,18.7,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9645.png,CS76887
9646,Aiell-1,,,,,,,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9646.png,CS76648
9647,Basen-1,ITA,,40.37,16.77,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9647.png,CS76690
9648,Bisig-1,ITA,,39.48,16.28,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9648.png,CS76712
9649,Bivio-1,ITA,,39.13,16.17,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9649.png,CS76713
9651,Filet-1,ITA,,40.68,14.87,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9651.png,CS76858
9653,Giffo-1,ITA,,38.44,16.13,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9653.png,CS76878
9655,Marce-1,ITA,,38.92,16.47,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9655.png,CS77071
9656,Marti-1,ITA,,40.64,17.31,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9656.png,CS77072
9657,Melic-1,ITA,,38.45,16.04,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9657.png,CS77078
9658,Nicas-1,ITA,,38.97,16.34,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9658.png,CS77127
9659,Pigna-1,ITA,,41.18,14.18,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9659.png,CS77177
9660,Sarno-1,ITA,,40.84,14.57,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9660.png,CS77236
9661,Cimin-1,ITA,,39.58,16.21,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9661.png,CS76771
9663,Teano-1,ITA,,41.33,14.09,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9663.png,CS77357
9664,Mitterberg-1-179,ITA,,46.36,11.28,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9664.png,CS78907
9665,Mitterberg-1-180,ITA,,46.36,11.28,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9665.png,CS78908
9666,Mitterberg-1-182,ITA,,46.36,11.28,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9666.png,CS78909
9667,Mitterberg-1-183,ITA,,46.36,11.28,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9667.png,CS78910
9668,Mitterberg-2-184,ITA,,46.37,11.28,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9668.png,CS77085
9669,Mitterberg-2-185,ITA,,46.37,11.28,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9669.png,CS77086
9670,Mitterberg-2-186,ITA,,46.37,11.28,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9670.png,CS77087
9671,Mitterberg-3-187,ITA,,46.37,11.28,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9671.png,CS77088
9672,Mitterberg-3-188,ITA,,46.37,11.28,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9672.png,CS77089
9673,Mitterberg-3-189,ITA,,46.37,11.28,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9673.png,CS77090
9676,Mitterberg-4-192,ITA,,46.37,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9676.png,CS77093
9677,Mitterberg-4-193,ITA,,46.37,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9677.png,CS77094
9678,Mitterberg-4-194,ITA,,46.37,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9678.png,CS77095
9679,Castelfed-1-195,ITA,,46.34,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9679.png,CS76744
9680,Castelfed-1-196,ITA,,46.34,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9680.png,CS76745
9681,Castelfed-1-197,ITA,,46.34,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9681.png,CS76746
9682,Castelfed-1-198,ITA,,46.34,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9682.png,CS76747
9683,Castelfed-1-199,ITA,,46.34,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9683.png,CS76748
9684,Castelfed-2-200,ITA,,46.34,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9684.png,CS76749
9685,Castelfed-2-201,ITA,,46.34,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9685.png,CS76750
9686,Castelfed-2-202,ITA,,46.34,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9686.png,CS76751
9687,Castelfed-2-203,ITA,,46.34,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9687.png,CS76752
9689,Castelfed-3-205,ITA,,46.34,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9689.png,CS76754
9690,Castelfed-3-206,ITA,,46.34,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9690.png,CS76755
9691,Castelfed-3-207,ITA,,46.34,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9691.png,CS76756
9692,Castelfed-3-208,ITA,,46.34,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9692.png,CS76757
9693,Castelfed-3-209,ITA,,46.34,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9693.png,CS76758
9694,Castelfed-4-210,ITA,,46.34,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9694.png,CS78891
9695,Castelfed-4-211,ITA,,46.34,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9695.png,CS78892
9696,Castelfed-4-214,ITA,,46.34,11.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9696.png,CS78893
9697,Dolen-1,BUL,,41.62,23.94,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9697.png,CS76802
9698,Goced-1,BUL,,41.57,23.85,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9698.png,CS76882
9699,Kolar-1,BUL,,41.37,23.14,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9699.png,CS76974
9700,Dolna-1-10,BUL,,42.32,23.1,0,1999-12-30 0:00:00,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9700.png,CS76803
9701,Ivano-1,BUL,,43.7,25.91,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9701.png,CS76954
9703,Melni-1,BUL,,41.53,23.39,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9703.png,CS77079
9704,Melni-2,BUL,,41.53,23.39,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9704.png,CS77080
9705,Choto-1,BUL,,41.5,23.33,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9705.png,CS76769
9706,Dospa-1,BUL,,41.64,24.18,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9706.png,CS76807
9707,Podvi-1,BUL,,41.57,24.84,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9707.png,CS77187
9708,Kardz-1,BUL,,41.62,25.35,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9708.png,CS76962
9709,Zerev-1-34,BUL,,41.85,23.13,0,1999-12-30 0:00:00,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9709.png,CS78878
9710,Zerev-1-35,BUL,,41.85,23.13,0,1999-12-30 0:00:00,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9710.png,CS78879
9711,Dolna-1-39,BUL,,42.32,23.1,0,1999-12-30 0:00:00,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9711.png,CS76804
9712,Dolna-1-40,BUL,,42.32,23.1,0,1999-12-30 0:00:00,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9712.png,CS76805
9713,Stara-1,BUL,,42.49,25.61,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9713.png,CS77271
9714,Grivo-1,BUL,,41.84,25.75,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9714.png,CS76888
9716,Leska-1-44,BUL,,41.54,24.98,0,1999-12-30 0:00:00,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9716.png,CS77030
9717,Kardz-2,BUL,,41.66,25.47,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9717.png,CS76963
9718,Smolj-1,BUL,,41.55,24.75,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9718.png,CS77256
9719,Koren-1,BUL,,41.83,25.69,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9719.png,CS76983
9720,Malak-1,BUL,,41.77,25.68,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9720.png,CS77064
9721,Schip-1,BUL,,42.72,25.33,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9721.png,CS77239
9722,Groch-1,BUL,,41.71,24.41,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9722.png,CS76890
9723,Slavi-2,BUL,,41.42,23.67,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9723.png,CS77252
9725,Epidauros-1,GRC,,37.6,23.08,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9725.png,CS76844
9726,Faneronemi-3,GRC,,37.07,22.04,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9726.png,CS76853
9727,Olympia-2,GRC,,37.63,21.62,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9727.png,CS77144
9728,Stiav-1,SVK,,48.46,18.9,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9728.png,CS77279
9729,Stiav-2,SVK,,48.46,18.9,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9729.png,CS77280
9730,Bela-1,SVK,,48.47,18.94,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9730.png,CS76696
9731,Stiav-3,SVK,,48.46,18.9,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9731.png,CS77281
9732,Halca-1,SVK,,48.47,18.96,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9732.png,CS76909
9733,Bela-2,SVK,,48.47,18.94,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9733.png,CS76697
9735,Bela-4,SVK,,48.47,18.94,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9735.png,CS76699
9736,Teiu-2,ROU,,44.69,25.17,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9736.png,CS77361
9737,Ulies-1,ROU,,45.95,22.62,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9737.png,CS78815
9738,Bran-1,ROU,,45.57,25.42,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9738.png,CS76722
9739,Toc-1,ROU,,46.01,22.33,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9739.png,CS77370
9741,Orast-1,ROU,,45.84,23.16,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9741.png,CS77151
9743,Furni-1,ROU,,45.14,25,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9743.png,CS76873
9744,Iasi-1,ROU,,47.16,27.59,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9744.png,CS76944
9745,Sij 1/96,UZB,,41.45,70.05,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9745.png,CS77249
9747,Zabar-1,SRB,,44.38,21.22,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9747.png,CS78870
9748,Zagub-1,SRB,,44.23,21.71,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9748.png,CS78871
9749,Knjas-1,SRB,,43.54,22.29,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9749.png,CS76971
9754,Sredn-1,SRB,,44.66,21.37,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9754.png,CS77269
9755,Vajug-1,SRB,,44.56,22.56,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9755.png,CS78828
9756,Staro-2,SRB,,44.3,21.08,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9756.png,CS77273
9757,Staro-1,SRB,,44.3,21.08,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9757.png,CS77272
9758,Altai-5,CHN,,47.75,88.4,0,12/30/99,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/9758.png,CS76433
9759,Anz-0,IRN,,37.47,49.47,0,12/30/99,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/9759.png,CS76439
9761,Bik-1,LBN,,33.92,35.7,0,12/30/99,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/9761.png,CS76449
9762,Etna-2,ITA,,37.69,14.98,0,12/30/99,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/9762.png,CS76487
9764,Qar-8a,LBN,,34.1,35.84,0,12/30/99,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/9764.png,CS76581
9766,Westkar-4,KGZ,,42.26,74.16,0,12/30/99,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/9766.png,CS76629
9768,Rü4-16,GER,,48.57,9.16,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9768.png,CS77225
9769,HE-1,GER,,48.55,8.99,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9769.png,CS76916
9770,KBG2-13,GER,,48.53,9.01,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9770.png,CS76966
9771,Pfn-N2.2-6,GER,,48.56,9.11,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9771.png,CS77172
9772,Höf-1,GER,,48.41,8.85,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9772.png,CS76925
9774,Alt-1,GER,,48.59,9.22,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9774.png,CS76663
9775,Berg-1,GER,,48.41,8.79,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9775.png,CS76701
9776,Fell3-7,GER,,48.43,8.79,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9776.png,CS76857
9777,Gn-1,GER,,48.57,9.17,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9777.png,CS76880
9778,Bach-7,GER,,48.41,8.84,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9778.png,CS76679
9779,Bai-10,GER,,48.5,8.78,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9779.png,CS76682
9780,Fell2-4,GER,,48.43,8.79,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9780.png,CS76856
9781,Kus2-2,GER,,48.52,9.11,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9781.png,CS76990
9782,Lu3-30,GER,,48.53,9.09,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9782.png,CS77057
9783,Tü-PK-7,GER,,48.52,9.05,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9783.png,CS77396
9784,Erg2-6,GER,,48.5,8.8,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9784.png,CS76845
9785,Ha-HBT1-2,GER,,48.54,9.02,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9785.png,CS76898
9786,Ha-P-13,GER,,48.54,9.01,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9786.png,CS76901
9787,HI-4,GER,,48.5,9,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9787.png,CS76922
9788,KBG1-14,GER,,48.53,9.01,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9788.png,CS76965
9789,Obh-13,GER,,48.39,8.96,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9789.png,CS77140
9790,Gn2-3,GER,,48.58,9.18,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9790.png,CS76881
9791,Haes-1,GER,,48.6,9.2,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9791.png,CS76914
9792,Lu4-2,GER,,48.54,9.09,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9792.png,CS77058
9793,Rü-N2,GER,,48.57,9.16,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9793.png,CS77224
9794,Tü-B1-2,GER,,48.52,9.08,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9794.png,CS77391
9795,Wank-2,GER,,48.5,9.11,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9795.png,CS78852
9796,Bach2-1,GER,,48.41,8.84,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9796.png,CS76680
9797,Ha-HBT2-10,GER,,48.54,9.02,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9797.png,CS76899
9798,Ha-P2-1,GER,,48.54,9.01,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9798.png,CS76902
9799,Hart-2,GER,,48.39,8.85,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9799.png,CS76913
9800,Ha-S-B,GER,,48.54,9.01,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9800.png,CS76903
9801,Ha-SP-2,GER,,48.54,9.01,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9801.png,CS76904
9802,Kus3-1,GER,,48.51,9.11,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9802.png,CS76991
9803,Müh-2,GER,,48.42,8.76,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9803.png,CS77113
9804,Obe1-15,GER,,48.45,8.87,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9804.png,CS77139
9805,Pfn-10,GER,,48.54,9.09,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9805.png,CS77171
9806,Rü-2,GER,,48.56,9.16,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9806.png,CS77223
9807,Schl-7,GER,,48.6,9.22,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9807.png,CS77240
9808,Tü-B2-3,GER,,48.52,9.08,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9808.png,CS77392
9809,Tü-KB-6,GER,,48.52,9.05,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9809.png,CS77393
9810,Tü-KS-7,GER,,48.53,9.07,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9810.png,CS77394
9811,Tü-NK-12,GER,,48.52,9.05,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9811.png,CS77395
9812,Tü-W1,GER,,48.52,9.03,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9812.png,CS77397
9813,BI-4,GER,,48.4,8.77,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9813.png,CS76706
9814,Fell1-10,GER,,48.42,8.79,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9814.png,CS76855
9815,Ha-HBT3-11,GER,,48.54,9.02,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9815.png,CS76900
9816,Tü-WH,GER,,48.55,9.06,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9816.png,CS77398
9817,Ace-0,ESP,,39.84,-6.6,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9817.png,CS76642
9819,Amu-0,ESP,,42.35,-3.03,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9819.png,CS76664
9820,Are-0,ESP,,41,-4.71,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9820.png,CS76671
9821,Aru-0,ESP,,41.81,2.49,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9821.png,CS76674
9822,Aul-0,ESP,,40.52,-4.02,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9822.png,CS76675
9823,Bae-0,ESP,,43.34,-5.84,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9823.png,CS76681
9824,Bes-5,ESP,,42.91,-4.91,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9824.png,CS76702
9825,Boa-0,ESP,,40.4,-3.88,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9825.png,CS76714
9826,Bor-0,ESP,,42.49,-6.71,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9826.png,CS76717
9827,Bos-0,ESP,,42.78,0.69,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9827.png,CS76719
9828,Bra-0,ESP,,42.5,-6.15,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9828.png,CS76721
9830,IP-Bus-0,ESP,,36.97,-3.28,0,1999-12-30 0:00:00,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9830.png,CS76736
9831,Cas-0,ESP,,38.54,-3.39,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9831.png,CS76743
9832,Cat-0,ESP,,40.54,-3.69,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9832.png,CS76759
9833,IP-Cha-0,ESP,,40.38,-4.21,0,1999-12-30 0:00:00,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9833.png,CS76764
9834,Cho-0,ESP,,40.51,-3.9,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9834.png,CS76768
9835,Cir-0,ESP,,40.61,-6.57,0,12/30/99,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/9835.png,CS76772
