accessionid;idFlat;Pot_position;Pot_row;Pot_column;Flat_position_16LD;T_germ;T_inf;T_repro;PostInf_duration;nSiliques;RosetteArea;RosetteDM;InfloDM;RootDM;ShootAlloc;RootAlloc;ReproAlloc;LUEinf;FvFm_mean;FvFm_sd;FvFm_median;FvFm_S;FvFm_Wmax;RAinf;ERinf;RERinf;DMinf;GRinf;RGRinf
9391;F20;E5;E;5;H_1_r;6;29.02924363;61;31.97075637;249;110.0634499;667.42;1208.89;611.666097;26.82582043;24.5848864;48.58929318;1.561388486;0.826553655;0.07855641;0.831373;0.462071026;0.733128482;27.51586248;6.35517234;115.481976;333.71;42.96295084;128.7433725
9394;F16;A5;A;5;H_2_r;6;49.98951587;104;54.01048413;53;121.0515492;2278.02;640.31;721.811619;62.58053225;19.82921805;17.59024969;2.853218903;0.830187141;0.074999833;0.835294;0.433625305;0.883522287;30.2628873;5.471772173;90.40400076;1139.01;86.34664211;75.80850222
9394;F31;C3;C;3;F_2_l;10;42.16727735;95;52.83272265;36;124.8615005;1672.29;591.27;659.169903;57.21671367;22.55322677;20.23005955;2.284011475;0.833817842;0.073668957;0.839216;0.639156971;0.904708489;31.21537513;8.241332412;132.0075825;836.145;71.29627498;85.26783629
9395;F22;F2;F;2;H_2_m;5;44.95797233;115;70.04202767;36;37.15282487;1638.55;651.5;347.664441;62.12006783;13.18051854;24.69941362;7.849960142;0.826194703;0.087971827;0.831373;0.232817353;0.816029552;9.288206218;1.878989367;101.149206;819.275;72.91204859;88.99581776
9399;F13;F4;F;4;A_4_l;8;36.41704894;108;71.58295106;na;68.73933728;1393.22;635.2;956.777331;46.67095155;32.05072312;21.27832534;4.252222118;0.825024291;0.088173945;0.831373;0.518185022;0.754762419;17.18483432;3.593528505;104.5552269;696.61;73.07373258;104.8990577
9399;F18;A1;A;1;A_2_l;6;40.66845379;148;107.3315462;na;58.2101672;2190.6;21.84;243.521989;89.19519153;9.915543892;0.889264577;7.655400033;0.828262622;0.088853403;0.835294;0.416039336;0.641225454;14.5525418;3.034054012;104.2448135;1095.3;111.405529;101.7123427
9404;F1;D6;D;6;H_4_l;5;35.07757491;71;35.92242509;122;137.7244873;1445.53;1476.36;798.472093;38.85455135;21.46221451;39.68323413;2.387519794;0.823637668;0.084624515;0.831373;0.530855121;0.720419495;34.43112183;7.522332633;109.2374026;722.765;82.2049849;113.7368092
9404;F21;E7;E;7;H_3_r;11;28.54870471;71;42.45129529;101;131.5595551;1080.98;1202.86;679.290012;36.48101823;22.92474543;40.59423634;2.283776899;0.822814561;0.077667878;0.827451;0.39482928;0.803745943;32.88988878;7.958548845;120.9877738;540.49;75.1131682;138.9723551
9409;F2;F10;F;10;H_1_m;6;29.72969436;53;23.27030564;146;104.8337978;330.06;1033.25;486.24155;17.8454069;26.28969979;55.8648933;0.708554122;0.826343917;0.076957881;0.831373;0.350534769;0.823118677;26.20844945;6.221920102;118.7006525;165.03;18.57010489;112.525631
9409;F19;B4;B;4;C_3_r;4;22.34605221;39;16.65394779;212;79.29727047;156.56;510.97;226.194333;17.51770588;25.30918368;57.17311045;0.454765711;0.823717126;0.086372608;0.831373;0.485161229;0.652852203;19.82431762;5.05317976;127.4490214;78.28;9.01541989;115.1688795
9412;F14;E9;E;9;A_1_l;7;26.78606169;70;43.21393831;106;120.9337442;888.92;974.99;579.798088;36.37586684;23.72615988;39.89797328;2.236882881;0.824825727;0.084093256;0.831373;0.461616032;0.698327168;30.23343605;6.600073698;109.1518954;444.46;67.62865553;152.1591494
9416;F14;D2;D;2;A_1_l;6;40.20330649;118;77.79669351;23;100.2022467;2758.98;883.32;1223.288732;56.70392941;25.14163854;18.15443205;6.098264029;0.82948785;0.086414403;0.835294;0.370173619;0.586299444;25.05056168;5.094982391;101.6939751;1379.49;152.7649392;110.740157
9416;F17;D2;D;2;E_1_m;8;34.46382468;111;76.53617532;1208;81.84698345;2129.26;593.8;1725.521301;47.86379872;38.78812557;13.34807571;6.451311152;0.832525005;0.078495385;0.835294;0.210969142;0.766844743;20.46174586;4.738292032;115.784158;1064.63;132.0050893;123.9915175
9427;F9;A1;A;1;B_4_l;9;32.75701436;64;31.24298564;92;68.40117358;681.91;497.74;416.716269;42.71638741;26.10405125;31.17956134;2.154020442;0.834141072;0.078847221;0.839216;0.498912619;0.566796875;17.1002934;3.332133019;97.42911839;340.955;36.83438153;108.0329707
9427;F30;E1;E;1;C_4_r;9;29.90592831;58;28.09407169;79;92.07840018;633.36;426.55;334.830072;45.41061182;24.00662881;30.58275937;1.622377671;0.831685128;0.08463889;0.839216;0.3987923;0.431855942;23.01960005;5.122797502;111.2703412;316.68;37.34648511;117.9313032
9433;F12;C9;C;9;H_1_l;12;56.68332522;127;70.31667478;21;60.03900523;2338.5;616.11;808.672013;62.13990851;21.48847762;16.37161387;5.146971363;0.836923971;0.07424646;0.841061;0.295872554;0.777805277;15.00975131;3.140016018;104.599202;1169.25;77.25476015;66.07206342
9437;F6;A7;A;7;C_2_m;6;32.01123289;64;31.98876711;125;120.0814295;790.43;716.37;602.091074;37.48083577;28.55012672;33.96903751;1.393518735;0.830310485;0.088460096;0.839216;0.345908239;0.730041185;30.02035738;7.053320365;117.4756229;395.215;41.83393042;105.8510695
9437;F30;F2;F;2;C_4_r;5;31.42275652;60;28.57724348;162;107.5917616;833.3;838.97;577.545514;37.03859249;25.67079436;37.29061315;1.640732592;0.835808602;0.088091727;0.843137;0.354102143;0.645162068;26.8979404;6.015091997;111.8132449;416.65;44.13232748;105.9218228
9442;F16;F6;F;6;H_2_r;7;45.19092736;106;60.80907264;33;69.62572727;1423.76;422.48;692.659584;56.07783817;27.28188182;16.64028001;3.361871356;0.839811193;0.076212779;0.843137;0.025259025;-0.150107393;17.40643182;3.834465928;110.145088;711.88;58.51818453;82.20231574
9442;F25;E5;E;5;G_1_m;7;47.15854097;103;55.84145903;35;83.37435685;1488.39;326.9;800.106098;56.90877956;30.59215767;12.49906277;2.788380936;0.841066551;0.077176874;0.845989;0.407874353;0.660068682;20.84358921;4.143304127;99.39037095;744.195;58.11986679;78.09763138
9453;F4;B8;B;8;D_2_m;2;46.83360158;92;45.16639842;39;127.6703996;1352.27;768.1;678.46722;48.3154215;24.24103893;27.44353957;1.682021162;0.825925141;0.091373373;0.835294;0.320483423;0.644269018;31.9175999;5.542426349;86.82398374;676.135;53.68607846;79.40141904
9453;F19;E7;E;7;C_3_r;6;34.00813192;80;45.99186808;54;145.9716009;1477.9;689.23;470.443642;56.03255873;17.83622776;26.13121351;2.234256483;0.827455635;0.084281082;0.831373;0.393855802;0.709858503;36.49290023;9.412622614;128.9651214;738.95;81.53449891;110.3383164
9470;F1;C3;C;3;H_4_l;2;40.69842403;92;51.30157597;33;122.9022665;1624.52;923.17;673.997879;50.42449986;20.92064484;28.6548553;2.841466984;0.825865087;0.087367102;0.831373;0.291594632;0.71104145;30.72556663;6.164117513;100.3092569;812.26;87.30568314;107.4848979
9470;F18;F6;F;6;A_2_l;2;37.14675052;89;51.85324948;38;148.1526829;1640.29;977.74;725.169793;49.06347516;21.6908901;29.24563474;2.377370274;0.825748053;0.080793038;0.831373;0.326547371;0.707121271;37.03817073;8.025433728;108.3400391;820.145;88.05344607;107.3632663
9481;F30;E9;E;9;C_4_r;5;37.93411779;103;65.06588221;na;122.755296;3039.66;67.51;517.994688;83.8488803;14.28885947;1.862260223;5.423657112;0.824630295;0.088917744;0.831373;0.382494775;0.783399133;30.688824;7.339271122;119.5756332;1519.83;166.4456586;109.5159712
9506;F14;F6;F;6;A_1_l;7;27.12495247;52;24.87504753;174;91.17243924;298.49;659.37;451.172242;21.18404328;32.02000838;46.79594834;0.764679305;0.825052948;0.081213591;0.831373;0.374656743;0.770705474;22.79310981;5.450442581;119.5633818;149.245;17.42941936;116.7839416
9506;F20;B4;B;4;H_1_r;6;28.51454473;55;26.48545527;219;87.0800382;257.91;920.95;473.803253;15.60572001;28.66907412;55.72520587;0.641749832;0.82907177;0.081140263;0.835294;0.27186944;0.738474307;21.77000955;4.992533252;114.6653896;128.955;13.97089996;108.3393429
9507;F13;E3;E;3;A_4_l;10;10.69113577;36;25.30886423;90;36.40812183;16.3;210.37;124.078806;4.647200424;35.37540367;59.9773959;0.389023265;0.815758242;0.082490721;0.819608;0.005581779;0.843342383;9.102030458;3.243242987;178.1604117;8.15;3.540901611;434.4664553
9510;F12;D4;D;4;H_1_l;8;21.98487722;48;26.01512278;214;67.65633964;152.21;774.74;284.503098;12.56425034;23.48445008;63.95129958;0.723769497;0.82721012;0.071749195;0.831373;0.385134827;0.507765025;16.91408491;3.98458644;117.7890043;76.105;12.24189873;160.8553805
9510;F19;A7;A;7;C_3_r;3;19.10928674;39;19.89071326;153;51.80173595;103.43;598.8;287.193446;10.45356267;29.02634329;60.52009404;0.586567116;0.82184434;0.084059759;0.827451;0.022869944;-0.17962854;12.95043399;4.357255324;168.2281585;51.715;7.596298713;146.8877253
9512;F2;E3;E;3;H_1_m;2;29.25867759;50;20.74132241;82;14.85740922;26.52;187.28;49.119843;10.08672442;18.68244041;71.23083517;0.374271359;0.823451459;0.080589081;0.827451;0.306279909;0.636041848;3.714352305;0.711755117;95.81147113;13.26;1.390175685;104.8397953
9512;F27;A5;A;5;H_4_r;11;12.69334848;34;21.30665152;62;22.39354974;14.21;128.23;102.307406;5.805985948;41.80122179;52.39279227;0.162764629;0.823339003;0.082720717;0.827451;0.28909275;0.823035514;5.598387435;1.432672468;127.95403;7.105;0.911219452;128.2504507
9517;F1;D10;D;10;H_4_l;7;18.73335419;39;20.26664581;210;61.59765653;84.4;586.15;273.272997;8.942354686;28.95383964;62.10380568;0.443416019;0.823879455;0.08310751;0.827451;0.443087352;0.678376323;15.39941413;3.848835744;124.9669536;42.2;6.828346907;161.8091684
9518;F16;D10;D;10;H_2_r;6;37.36996657;80;42.63003343;96;142.3815636;1554.16;761.62;554.954503;54.13806113;19.33144644;26.53049243;2.396217351;0.832476803;0.078604881;0.835294;0.389739782;0.597544445;35.5953909;6.978398143;98.02390095;777.08;85.29429331;109.7625641
9518;F24;F8;F;8;B_3_m;7;32.57679891;73;40.42320109;70;139.3886526;1202.23;731.04;439.047647;50.67744623;18.50711887;30.81543489;2.163137773;0.836823778;0.076606175;0.843137;0.517303146;0.60848242;34.84716315;7.68529013;110.2713885;601.115;75.37921488;125.3989917
9520;F8;A1;A;1;A_1_r;4;40.97380998;125;84.02619002;na;41.12724942;3025.75;623.48;990.187306;65.21831947;21.34292392;13.43875661;15.77415936;0.830496156;0.085165704;0.835294;0.409063475;0.771155265;10.28181236;2.276394109;110.7000415;1512.875;162.1869466;107.2044595
9520;F20;C5;C;5;H_1_r;5;31.32331804;99;67.67668196;na;141.7854848;2080.87;599.38;719.617524;61.20444356;21.166046;17.62951044;4.232363509;0.831592354;0.080312628;0.835294;0.400710165;0.737815387;35.4463712;7.950011268;112.1413984;1040.435;150.021928;144.191543
9521;F11;F6;F;6;F_2_r;8;28.75203185;60;31.24796815;237;130.4586495;608.81;1332.55;598.071646;23.97426215;23.55139769;52.47434016;1.134108971;0.830829068;0.077703252;0.835294;0.261169313;0.855820508;32.61466238;8.212288226;125.8987159;304.405;36.9885812;121.5110829
9521;F21;F2;F;2;H_3_r;5;32.48718541;63;30.51281459;261;169.9873622;748.17;1292.48;506.02495;29.37830758;19.87002503;50.75166738;0.977001623;0.825962831;0.079877886;0.831373;0.513373329;0.769704179;42.49684055;9.334743067;109.8286713;374.085;41.51948219;110.9894334
9522;F15;A3;A;3;F_4_r;8;16.06402245;35;18.93597755;120;21.79122937;27.33;295.7;137.652747;5.932499139;29.88016111;64.18733975;0.239489093;0.820248068;0.082232979;0.823529;0.045024412;0.8452083;5.447807343;1.23259504;113.1276275;13.665;1.304690441;95.47679773
9522;F24;C1;C;1;B_3_m;9;18.43370584;39;20.56629416;95;32.35855939;39.93;288.18;158.367705;8.207981494;32.55394921;59.2380693;0.251732337;0.822589472;0.082572966;0.825649;0.335041135;0.843420601;8.089639848;2.111084373;130.4807391;19.965;2.036423945;101.9996967
9523;F5;C1;C;1;G_3_m;4;28.27808045;50;21.72191955;182;81.18417098;434.6;643.3;308.850734;31.33944618;22.27153925;46.38901457;1.319877155;0.827465034;0.08028166;0.831373;0.411314658;0.619856158;20.29604275;4.439386427;109.3658129;217.3;26.78828315;123.2778792
9523;F20;A7;A;7;H_1_r;5;29.8768744;55;25.1231256;146;61.00784573;424.29;652.54;432.157654;28.11752627;28.63891251;43.24356122;1.714183135;0.832421338;0.075255193;0.835294;0.551046949;0.868890379;15.25196143;3.188438748;104.5255314;212.145;26.14465507;123.2395535
9524;F2;A1;A;1;H_1_m;8;29.51056796;76;46.48943204;169;160.0514546;1265.08;1314.49;418.801024;42.19224338;13.96761844;43.84013818;2.348531147;0.825935702;0.082594075;0.831373;0.59558795;0.816185769;40.01286365;8.99439153;112.3937493;632.54;93.97145657;148.5620776
9524;F32;E1;E;1;B_2_m;8;33.59319177;69;35.40680823;111;132.1222067;999.46;1210.38;832.536731;32.85128991;27.36468244;39.78402765;1.977210479;0.825803158;0.080099558;0.831373;0.332637194;0.699393855;33.03055168;5.8093622;87.93922453;499.73;65.30835291;130.687277
9526;F4;B10;B;10;D_2_m;5;23.0035685;44;20.9964315;156;74.92082616;176.35;611.23;340.48913;15.63290718;30.18335676;54.18373606;0.562030873;0.825253454;0.083366134;0.831373;0.333253292;0.705863028;18.73020654;4.964284287;132.5208101;88.175;10.52695434;119.3870637
9526;F17;C9;C;9;E_1_m;8;20.84276029;43;22.15723971;191;48.59823334;152.99;563.33;278.463918;15.37921927;27.99240247;56.62837826;0.84261655;0.82923059;0.085856846;0.835294;0.546190704;0.748016612;12.14955834;3.92424189;161.4973064;76.495;10.23741893;133.8312168
9527;F1;F4;F;4;H_4_l;6;34.26947137;67;32.73052863;133;43.84665127;896.03;898.47;697.233921;35.96009961;27.981877;36.05802339;4.504822781;0.826222821;0.081223294;0.831373;0.336195084;0.77365353;10.96166282;2.42474918;110.6013394;448.015;49.38034838;110.2203015
9527;F31;D10;D;10;F_2_l;8;30.14581584;61;30.85418416;329;126.0714574;885.26;923.45;598.891746;36.76937024;24.87503371;38.35559604;1.677446345;0.82853431;0.077191946;0.831373;0.321480543;0.812460202;31.51786435;7.161120983;113.6041596;442.63;52.86952635;119.4440647
9528;F8;B6;B;6;A_1_r;8;35.08618245;71;35.91381755;84;121.5964802;946.69;768.74;565.188836;41.51022455;24.78225765;33.7075178;1.599789857;0.835706818;0.078329937;0.839216;0.416252131;0.756502093;30.39912005;6.552540608;107.7751691;473.345;48.63220391;102.7415604
9528;F19;C9;C;9;C_3_r;3;30.90110977;64;33.09889023;73;104.1889859;819.45;555.88;460.751583;44.63036978;25.09428705;30.27534316;1.898651797;0.831880349;0.081736439;0.839216;0.555095249;0.749622476;26.04724648;7.090009838;136.0990277;409.725;49.45465132;120.7020595
9529;F9;A9;A;9;B_4_l;5;26.06159687;46;19.93840313;396;70.2433501;533.79;838.9;355.011951;30.895954;20.54821729;48.55582871;1.91643621;0.824741671;0.078621959;0.827451;0.376597157;0.665269239;17.56083753;5.046333579;143.6814609;266.895;33.65422492;126.0953743
9529;F24;C5;C;5;B_3_m;8;25.57105818;47;21.42894182;140;118.2703915;357.65;754.56;338.853022;24.64744774;23.35205411;52.00049816;0.730190311;0.822447228;0.078621447;0.827451;0.493625094;0.666359733;29.56759788;7.212339859;121.9635746;178.825;21.58997349;120.7324115
9534;F15;B8;B;8;F_4_r;9;17.45345365;35;17.54654635;129;58.75456914;64.53;346.55;218.09655;10.25626273;34.6638078;55.07992947;0.347576464;0.82745192;0.083536345;0.835294;0.504276337;0.801044546;14.68864229;4.010093885;136.5032182;32.265;5.10542634;158.2341962
9534;F21;B6;B;6;H_3_r;10;21.39403186;42;20.60596814;132;68.26252961;144.84;586.2;269.597313;14.47477504;26.94256046;58.58266451;0.709297874;0.829735068;0.085868036;0.835294;0.282464968;0.804074276;17.0656324;4.331873461;126.9180467;72.42;12.10461678;167.1446669
9535;F10;E5;E;5;C_1_r;8;35.59574125;77;41.40425875;287;160.3774524;1171.71;1748.75;821.055931;31.31645091;21.9444724;46.73907668;1.55869717;0.829158595;0.0855729;0.835294;0.402199197;0.712949916;40.0943631;8.98090191;111.9970641;585.855;62.4949703;106.6731022
9535;F32;A7;A;7;B_2_m;9;32.52861255;80;47.47138745;133;160.8931929;1429.32;1006.25;830.200273;43.76670373;25.42126983;30.81202644;2.109122202;0.832310211;0.083862597;0.839216;0.590360475;0.764108303;40.22329823;10.0534771;124.9708197;714.66;84.8358513;118.7079888
9537;F15;A9;A;9;F_4_r;7;17.20131808;39;21.79868192;130;30.28778689;56.19;417.48;203.827217;8.293761006;30.08532166;61.62091733;0.668656327;0.825449548;0.081190133;0.831373;0.48195354;0.698337654;7.571946723;2.078325975;137.2385498;28.095;5.06303008;180.2110724
9537;F23;B10;B;10;E_4_l;11;13.43790216;40;26.56209784;171;51.40304045;94.99;592.6;269.409805;9.925811845;28.15150051;61.92268764;1.472489647;0.82611972;0.084087677;0.831373;0.537168349;0.764096688;12.85076011;3.226784578;125.5483936;47.495;18.92261123;398.4127009
9538;F16;A9;A;9;H_2_r;5;28.76063575;62;33.23936425;287;131.0649954;461.23;1230;541.50332;20.65763949;24.25293317;55.08942734;0.831898166;0.832097552;0.07803171;0.835294;0.334507389;0.751499957;32.76624885;7.18136039;109.5847197;230.615;27.25818234;118.1977856
9538;F17;C7;C;7;E_1_m;10;23.95209841;61;37.04790159;138;123.2025687;587.65;896.93;635.365358;27.72005409;29.97083654;42.30910937;1.522774617;0.832230782;0.076346584;0.835294;0.590693687;0.881674257;30.80064218;8.009871893;130.0276768;293.825;46.90243608;159.6271116
9539;F12;B8;B;8;H_1_l;8;29.13153013;60;30.86846987;109;93.08331221;502.82;670.77;431.933485;31.31813422;26.90296897;41.77889681;1.336089781;0.829200423;0.07768972;0.835294;0.400026995;0.908154976;23.27082805;4.884251159;104.9436476;251.41;31.09191556;123.6701625
9539;F18;E3;E;3;A_2_l;6;28.73290695;62;33.26709305;193;89.1375487;398.73;1193;568.099278;18.46118136;26.30297143;55.23584721;1.088951323;0.826960947;0.080480466;0.831373;0.464109974;0.788365863;22.28438718;4.963717592;111.372091;199.365;24.26661289;121.7195239
9542;F1;F6;F;6;H_4_l;1;48.67034302;95;46.32965698;67;66.06376169;1221.15;672.48;562.241356;49.72369571;22.89376252;27.38254178;2.669295932;0.825420368;0.086554038;0.831373;0.460847408;0.68620809;16.51594042;2.69493131;81.58576627;610.575;44.08593258;72.20395952
9542;F31;F4;F;4;F_2_l;5;52.24569398;110;57.75430602;53;50.75615634;2102.32;422.54;893.221289;61.50585145;26.13224243;12.36190612;5.847537964;0.834047349;0.069958247;0.839216;0.624143422;0.851332209;12.68903909;2.305316661;90.83889828;1051.16;74.19963778;70.58833838
9544;F16;F4;F;4;H_2_r;10;17.84094148;43;25.15905852;139;62.68135879;120.99;664.83;292.994248;11.21509103;27.15891531;61.62599365;0.803285454;0.817068352;0.083328062;0.823529;0.453271046;0.764566718;15.6703397;4.087058566;130.4074655;60.495;12.58775593;208.0792782
9544;F23;F8;F;8;E_4_l;7;16.44527458;40;23.55472542;113;30.52227158;82.12;454.53;254.206543;10.3836784;32.14319275;57.47312885;1.102075988;0.824527622;0.08233692;0.831373;0.478199052;0.691349709;7.630567895;2.065835967;135.3658074;41.06;8.40946565;204.8091975
9546;F20;C7;C;7;H_1_r;5;50.91655303;149;98.08344697;34;50.56294705;1890.26;133.55;205.073807;84.80747153;9.200740135;5.991788337;5.643075171;0.828658693;0.073492542;0.835294;0.605617287;0.902568369;12.64073676;2.083942869;82.42964425;945.13;71.33262777;75.47387954
9547;F14;F10;F;10;A_1_l;6;28.14482894;56;27.85517106;218;107.4643829;273.43;1042.19;422.938531;15.72739687;24.32696533;59.9456378;0.569842837;0.82613584;0.079517751;0.831373;0.409753867;0.778154694;26.86609573;5.583883539;103.9206366;136.715;15.30945222;111.9807791
9547;F32;C7;C;7;B_2_m;9;27.02201093;55;27.97798907;270;98.59902189;350.16;1145.64;508.308368;17.47210907;25.36331748;57.16457345;0.899130782;0.830907988;0.077629511;0.835294;0.279836968;0.869539614;24.64975547;5.747473716;116.5827735;175.08;22.16335392;126.5898671
9548;F1;A3;A;3;H_4_l;2;49.73375528;153;103.2662447;18;90.69506494;3135.05;1956.81;472.914109;56.33741709;8.498352309;35.1642306;6.330418695;0.823725575;0.088080663;0.831373;0.487231561;0.64616647;22.67376624;4.458289654;98.31383123;1567.525;143.5344337;91.56755628
9549;F10;C5;C;5;C_1_r;9;31.44117433;69;37.55882567;107;102.6290343;780.6;985.1;550.516649;33.70151062;23.76792556;42.53056382;1.866436865;0.830981851;0.085089822;0.835294;0.39648932;0.637645125;25.65725858;5.876792168;114.5249433;390.3;47.88765327;122.6944742
9549;F26;E1;E;1;D_3_m;11;28.03088032;65;36.96911968;99;68.19077701;766.81;921.78;498.101898;35.06712586;22.77878738;42.15408677;3.032323921;0.831205462;0.086442774;0.839216;0.491448216;0.671227534;17.04769425;4.359150531;127.8516164;383.405;51.69413107;134.8290478
9553;F3;A9;A;9;B_1_m;7;37.42013682;80;42.57986318;86;71.83799469;1096.95;568.65;548.059335;49.55369522;24.75807033;25.68823445;3.005319443;0.825054703;0.087590365;0.831373;0.403561548;0.620588729;17.95949867;3.89865825;108.5402861;548.475;53.97403054;98.40745803
9553;F27;E7;E;7;H_4_r;9;34.46075137;72;37.53924863;82;99.97082329;962.57;658.69;631.018882;42.73760269;28.0169071;29.24549021;1.998619663;0.834782674;0.082016649;0.843137;0.440746298;0.654062139;24.99270582;5.427401737;108.5797147;481.285;49.95091328;103.7865574
9555;F12;F6;F;6;H_1_l;12;33.03822774;69;35.96177226;159;130.5504461;525.91;565.86;408.811414;35.04708209;27.24353442;37.70938349;0.817897597;0.828787525;0.083810803;0.835294;0.523774751;0.761487398;32.63761153;7.199322582;110.2918113;262.955;26.69422405;101.5163205
9555;F23;B6;B;6;E_4_l;8;32.56023519;67;34.43976481;148;61.69886816;521.79;572.72;354.573892;36.00826721;24.46883124;39.52290155;1.659995373;0.832742835;0.0842326;0.839216;0.432779974;0.599371749;15.42471704;3.421470462;110.9086946;260.895;25.60495892;98.14277362
9557;F1;B8;B;8;H_4_l;2;40.15959133;77;36.84040867;191;83.13043478;728.85;1051.85;414.58097;33.20076154;18.88509834;47.91414012;1.485348122;0.837236926;0.082041536;0.843137;0.318959864;0.663958912;20.7826087;3.809859513;91.6598;364.425;30.8694088;84.70716553
9557;F27;C9;C;9;H_4_r;7;36.75895838;78;41.24104162;245;83.55723885;737.1;1380.83;587.8529;27.24165342;21.725797;51.03254958;1.56147683;0.836354835;0.076851933;0.839216;0.517851436;0.740777666;20.88930971;4.585373913;109.7540794;368.55;32.6181731;88.50406485
9559;F5;F2;F;2;G_3_m;5;23.07696864;41;17.92303136;102;73.25594242;219.27;502.02;249.791955;22.57996855;25.72305599;51.69697546;0.898032738;0.828700579;0.078750936;0.831373;0.283710526;0.76168813;18.31398561;4.671168562;127.5300927;109.635;16.44655863;150.0119363
9559;F27;C3;C;3;H_4_r;10;18.4202739;42;23.5797261;131;60.00256701;136.23;466.87;201.157106;16.93861316;25.01154227;58.04984457;0.911359845;0.830689285;0.079940431;0.836134;0.415475224;0.711699502;15.00064175;3.559713856;118.6520522;68.115;13.67098254;200.7044343
9560;F12;B10;B;10;H_1_l;9;15.02502108;45;29.97497892;148;27.20359877;47.8;352.7;245.361996;7.400961861;37.98984884;54.6091893;1.240284935;0.820016814;0.079651187;0.823529;0.431592832;0.658979964;6.800899693;1.585147963;116.5395782;23.9;8.435053435;352.9311061
9560;F19;A9;A;9;C_3_r;8;16.40578584;35;18.59421416;189;30.48863504;51.1;342.89;197.025063;8.646141731;33.33672445;58.01713382;0.578053609;0.822251158;0.078185236;0.827451;0.45703129;0.775932676;7.62215876;2.072546343;135.9553381;25.55;4.406016377;172.4468249
9562;F11;C3;C;3;F_2_r;4;32.31559704;59;26.68440296;203;104.9313609;354.2;920.1;576.311853;19.13961587;31.14169252;49.71869161;0.648957776;0.825992427;0.082849233;0.831373;0.527882237;0.798250674;26.23284023;4.700931495;89.6001244;177.1;17.02400564;96.12651406
9562;F19;C1;C;1;C_3_r;2;31.45113203;55;23.54886797;168;87.78883945;389.47;901.82;542.548242;21.23796914;29.58539252;49.17663834;0.901909986;0.823640963;0.092828718;0.831373;0.397029568;0.510634503;21.94720986;4.356930194;99.25931865;194.735;19.79440775;101.6479202
9564;F4;B4;B;4;D_2_m;5;22.68286587;94;71.31713413;60;84.2283128;1210.76;967.38;516.788128;44.92735771;19.17632321;35.89631909;11.45845669;0.827195039;0.080042476;0.831373;0.302052106;0.797903619;21.0570782;5.457633567;129.5914256;605.38;241.2816185;398.562256
9564;F31;B10;B;10;F_2_l;8;25.56965367;75;49.43034633;58;105.7558038;1037.8;845.54;612.972089;41.57332749;24.55510638;33.87156613;3.437918052;0.826205204;0.083903109;0.831373;0.460560479;0.76503512;26.43895095;6.705061031;126.8027057;518.9;90.89494675;175.1685233
9565;F6;A1;A;1;C_2_m;9;27.85388445;54;26.14611555;192;152.089361;639.69;962.08;449.340847;31.18749047;21.90719471;46.90531482;1.079134429;0.823254556;0.091292942;0.831373;0.378402141;0.609323598;38.02234025;9.087559505;119.5028955;319.845;41.03121643;128.2846892
9565;F27;F4;F;4;H_4_r;7;30.04530315;56;25.95469685;140;133.515204;697.98;784.55;443.040469;36.24795931;23.00827085;40.74376984;1.302654184;0.823284958;0.083522415;0.827451;0.456624973;0.677017651;33.378801;7.168798641;107.3855026;348.99;43.48103479;124.5910622
9567;F9;D4;D;4;B_4_l;3;29.31312119;74;44.68687881;192;136.1628024;978.38;1493.29;667.557353;31.16626768;21.26502091;47.56871141;1.878218721;0.824985171;0.086636752;0.831373;0.377469025;0.645824504;34.0407006;9.363422326;137.5327499;489.19;63.93588114;130.6974409
9567;F24;A3;A;3;B_3_m;6;31.16450659;83;51.83549341;188;124.4940924;1119.45;1499.75;633.019492;34.4211085;19.46423031;46.11466119;2.250310936;0.82542903;0.086383296;0.831373;0.490214498;0.731502605;31.1235231;7.413458874;119.0973601;559.725;70.03760441;125.1285978
9568;F8;F6;F;6;A_1_r;4;42.15109663;83;40.84890337;93;121.6356478;1361.49;1186.34;728.398432;41.55662611;22.2328341;36.21053979;1.858535752;0.830844881;0.091516717;0.839216;0.280591224;0.729323291;30.40891195;5.562296636;91.45833046;680.745;56.51605003;83.02088158
9568;F31;C1;C;1;F_2_l;4;45.73396313;90;44.26603687;56;141.3235568;1520.22;891.64;765.975403;47.83822342;24.10368398;28.0580926;1.687352105;0.831644077;0.087114651;0.839216;0.404819875;0.793967061;35.3308892;6.298088766;89.13006307;760.11;59.61565025;78.43029331
9570;F7;A5;A;5;G_4_m;6;30.98147286;67;36.01852714;106;143.9441662;1185.57;636.55;533.067163;50.33867451;22.63374951;27.02757598;2.010406555;0.826886836;0.087845852;0.835294;0.560200428;0.723771767;35.98604155;9.055266666;125.816376;592.785;72.3465738;122.0452167
9570;F19;F2;F;2;C_3_r;6;29.36470774;65;35.63529226;71;144.1669346;1333.25;649.6;514.621678;53.38398877;20.60570626;26.01030497;2.427729349;0.83014274;0.086479005;0.835294;0.399738868;0.768198476;36.04173365;9.784490801;135.7383484;666.625;87.49957459;131.2575655
9572;F31;E1;E;1;F_2_l;9;22.08716362;83;60.91283638;107;150.3922018;1522.65;1022.57;818.573699;45.26585565;24.33483656;30.39930779;5.360817466;0.814993355;0.086897343;0.819608;0.44628086;0.594843671;37.59805045;9.166375563;121.8996125;761.325;201.5562855;264.7440785
